time [ms],led_0,led_1,led_2,led_3
13537,0,0,0,0
13583,0,0,0,0
13630,0,0,0,0
13676,0,0,0,0
13722,0,0,0,0
13769,0,0,0,0
13815,0,0,0,0
13862,0,0,0,0
13908,0,0,0,0
13955,0,0,0,0
14001,0,0,0,0
14048,0,0,0,0
14094,0,0,0,0
14140,0,0,0,0
14187,0,0,0,0
14233,0,0,0,0
14280,0,0,0,0
14326,0,0,0,0
14373,0,0,0,0
14419,0,0,0,0
14466,0,0,0,0
14512,0,0,0,0
14558,0,0,0,0
14605,0,0,0,0
14651,0,0,0,0
14698,0,0,0,0
14744,0,0,0,0
14791,0,0,0,0
14837,0,1,0,0
14883,0,1,0,0
14930,0,1,0,0
14976,0,1,0,0
15023,0,1,0,0
15069,0,1,0,0
15116,0,0,0,0
15162,0,0,0,0
15209,0,0,0,0
15255,0,0,0,0
15301,0,0,0,0
15348,0,0,0,0
15394,0,0,0,0
15441,0,0,0,0
15487,0,0,0,0
15534,0,0,0,0
15580,0,0,0,0
15627,0,0,0,0
15673,0,0,0,0
15719,0,0,0,0
15766,0,0,0,0
15812,0,0,0,0
15859,0,0,0,0
15905,0,0,0,0
15952,0,0,0,0
15998,0,0,0,0
16044,0,0,0,0
16091,0,0,0,0
16137,0,0,0,0
16184,0,0,0,0
16230,0,0,0,0
16277,0,0,0,0
16323,0,0,0,0
16370,0,0,0,0
16416,0,0,0,0
16462,0,0,0,0
16509,0,0,0,0
16555,0,0,0,0
16602,0,0,0,0
16648,0,1,0,0
16695,0,1,0,0
16741,0,0,0,0
16788,0,0,0,0
16834,0,1,0,0
16880,0,0,0,0
16927,0,0,0,0
16973,0,0,0,0
17020,0,0,0,0
17066,0,0,0,0
17113,0,0,0,0
17159,0,0,0,0
17205,0,0,0,0
17252,0,0,0,0
17298,0,0,0,0
17345,0,0,0,0
17391,0,0,0,0
17438,0,0,0,0
17484,0,0,0,0
17531,0,0,0,0
17577,0,0,0,0
17623,0,0,0,0
17670,0,0,0,0
17716,0,0,0,0
17763,0,0,0,0
17809,0,0,0,0
17856,0,1,0,0
17902,0,1,0,0
17949,0,1,0,0
17995,0,1,0,0
18041,0,1,0,0
18088,0,1,0,0
18134,0,1,0,0
18181,0,1,0,0
18227,0,1,0,0
18274,0,1,0,0
18320,0,0,0,0
18366,0,0,0,0
18413,0,0,0,0
18459,0,0,0,0
18506,0,0,0,0
18552,0,1,0,0
18599,0,1,0,0
18645,0,1,0,0
18692,0,1,0,0
18738,0,1,0,0
18784,0,1,0,0
18831,0,1,0,0
18877,0,1,0,0
18924,0,1,0,0
18970,0,1,0,0
19017,0,2,0,0
19063,0,2,0,0
19110,0,2,0,0
19156,0,2,0,0
19202,0,2,0,0
19249,0,4,0,0
19295,0,3,0,0
19342,0,3,0,0
19388,0,3,0,0
19435,0,3,0,0
19481,0,3,0,0
19527,0,3,0,0
19574,0,3,0,0
19620,0,3,0,0
19667,0,3,0,0
19713,0,3,0,0
19760,0,3,0,0
19806,0,4,0,0
19853,0,3,0,0
19899,0,3,1,0
19945,0,4,1,0
19992,0,3,1,0
20038,0,3,0,0
20085,0,3,0,0
20131,0,3,0,0
20178,0,3,0,0
20224,0,3,0,0
20271,0,3,0,0
20317,0,3,0,0
20363,0,3,0,0
20410,0,3,0,0
20456,0,3,0,0
20503,0,3,0,0
20549,0,3,0,0
20596,0,2,1,0
20642,0,3,0,0
20688,0,3,1,0
20735,0,3,0,0
20781,0,3,1,0
20828,0,3,0,0
20874,0,3,0,0
20921,0,3,0,0
20967,0,3,0,0
21014,0,2,0,0
21060,0,3,0,0
21106,0,3,0,0
21153,0,2,0,0
21199,0,3,0,0
21246,0,2,0,0
21292,0,2,0,0
21339,0,2,0,0
21385,0,2,0,0
21432,0,2,0,0
21478,0,3,0,0
21524,0,2,0,0
21571,0,2,0,0
21617,0,2,0,0
21664,0,3,0,0
21710,0,2,0,0
21757,0,3,0,0
21803,0,3,0,0
21849,0,3,0,0
21896,0,3,0,0
21942,0,3,0,0
21989,0,2,0,0
22035,0,3,0,0
22082,0,3,0,0
22128,0,3,0,0
22175,0,2,0,0
22221,0,2,0,0
22267,0,1,0,0
22314,0,2,0,0
22360,0,2,0,0
22407,0,2,0,0
22453,0,2,0,0
22500,0,2,0,0
22546,0,3,0,0
22593,0,3,0,0
22639,0,2,0,0
22685,0,2,0,0
22732,0,2,0,0
22778,0,2,0,0
22825,0,2,0,0
22871,0,1,0,0
22918,0,1,0,0
22964,0,1,0,0
23010,0,0,0,0
23057,0,1,0,0
23103,0,0,0,0
23150,0,0,0,0
23196,0,1,0,0
23243,0,1,0,0
23289,0,1,0,0
23336,0,1,0,0
23382,0,2,0,0
23428,0,2,0,0
23475,0,2,0,0
23521,0,2,0,0
23568,0,1,0,0
23614,0,2,0,0
23661,0,1,0,0
23707,0,1,0,0
23754,0,0,0,0
23800,0,0,0,0
23846,0,0,0,0
23893,0,0,0,0
23939,0,0,0,0
23986,0,0,0,0
24032,0,0,0,0
24079,0,0,0,0
24125,0,0,0,0
24171,0,0,0,0
24218,0,0,1,0
24264,0,1,1,0
24311,0,1,0,0
24357,0,1,0,0
24404,0,2,0,0
24450,0,2,0,0
24497,0,1,0,0
24543,0,1,0,0
24589,0,1,0,0
24636,0,0,0,0
24682,0,1,0,0
24729,0,0,0,0
24775,0,1,0,0
24822,0,1,0,0
24868,0,1,1,0
24915,0,2,0,0
24961,0,1,1,0
25007,0,1,1,0
25054,0,1,1,0
25100,0,1,0,0
25147,0,1,0,0
25193,0,1,0,0
25240,0,1,0,0
25286,0,1,0,0
25332,0,2,0,0
25379,0,2,0,0
25425,0,2,0,0
25472,0,3,0,0
25518,0,2,0,0
