time [ms],led_0,led_1,led_2,led_3
328864,4,14,10,6
328910,8,14,11,6
328957,7,14,11,4
329003,7,12,4,0
329049,10,8,4,0
329096,12,14,15,6
329142,8,12,15,8
329189,8,13,15,9
329235,6,11,9,6
329282,7,13,11,10
329328,4,11,7,5
329375,7,4,6,7
329421,8,4,6,3
329467,7,3,1,0
329514,7,12,6,0
329560,5,14,12,8
329607,9,15,8,5
329653,11,16,11,6
329700,11,15,13,7
329746,8,14,12,3
329793,5,9,6,0
329839,3,10,6,2
329885,11,13,7,7
329932,11,15,6,6
329978,9,10,6,2
330025,11,7,2,6
330071,10,13,16,9
330118,9,12,14,6
330164,5,4,3,0
330210,6,8,9,7
330257,10,13,10,4
330303,10,13,10,9
330350,8,13,9,8
330396,10,14,8,7
330443,7,13,9,7
330489,5,14,9,8
330536,9,11,1,0
330582,12,12,4,1
330628,8,10,5,7
330675,11,14,5,6
330721,11,15,5,7
330768,10,11,1,5
330814,9,7,1,4
330861,10,13,9,7
330907,12,7,0,0
330954,11,5,8,5
331000,9,6,5,3
331046,12,12,11,0
331093,12,11,8,0
331139,11,10,8,0
331186,8,10,7,0
331232,2,5,0,0
331279,9,4,0,0
331325,8,2,0,0
331371,8,4,0,0
331418,9,2,0,0
331464,9,1,0,0
331511,5,1,0,8
331557,6,5,0,5
331604,9,8,7,6
331650,11,14,15,9
331697,10,15,13,8
331743,12,15,8,4
331789,10,8,8,6
331836,8,7,5,11
331882,9,13,10,9
331929,4,14,11,10
331975,8,13,7,6
332022,7,12,4,3
332068,8,6,7,7
332115,9,13,14,10
332161,10,12,12,10
332207,9,12,11,8
332254,9,12,9,5
332300,6,3,4,3
332347,4,9,9,8
332393,10,4,8,6
332440,10,14,15,9
332486,6,14,10,2
332532,11,8,4,4
332579,10,14,11,3
332625,8,14,10,7
332672,7,7,3,0
332718,7,6,7,2
332765,6,5,2,0
332811,7,4,9,8
332858,9,5,7,6
332904,8,13,15,12
332950,10,14,12,10
332997,9,13,7,6
333043,9,10,8,8
333090,10,13,11,9
333136,6,9,4,3
333183,6,5,4,2
333229,9,6,5,4
333275,13,8,8,5
333322,11,9,10,6
333368,12,13,11,9
333415,10,11,7,7
333461,9,13,8,5
333508,8,14,8,6
333554,11,14,7,7
333601,5,7,2,12
333647,5,3,2,13
333693,8,4,0,6
333740,4,12,9,7
333786,8,11,6,6
333833,8,5,1,0
333879,6,4,3,3
333926,6,2,0,0
333972,9,3,0,0
334019,11,3,7,4
334065,11,11,13,7
334111,11,11,11,5
334158,6,12,9,7
334204,10,4,7,9
334251,10,6,4,7
334297,5,2,0,0
334344,8,12,13,10
334390,6,10,7,7
334436,8,4,0,0
334483,5,4,6,4
334529,7,2,2,4
334576,9,12,8,4
334622,10,12,5,3
334669,11,12,2,2
334715,10,12,3,0
334762,6,4,0,0
334808,5,4,2,3
334854,4,14,10,9
334901,10,12,1,1
334947,9,11,2,0
334994,7,7,5,11
335040,7,14,5,7
335087,6,14,4,6
335133,7,7,0,2
335180,7,7,2,8
335226,9,6,1,10
335272,10,4,0,9
335319,4,2,0,2
335365,9,14,5,6
335412,8,14,5,5
335458,6,15,6,5
335505,8,15,6,5
335551,8,15,5,4
335597,8,14,10,9
335644,9,14,7,5
335690,7,13,10,9
335737,4,13,10,7
335783,8,13,10,6
335830,7,12,9,4
335876,9,11,7,1
335923,7,11,5,0
335969,9,11,5,0
336015,10,11,3,0
336062,7,4,1,6
336108,3,2,0,7
336155,6,4,0,8
336201,8,5,0,0
336248,11,6,0,0
336294,7,1,0,0
336341,11,2,0,0
336387,7,0,0,0
336433,7,0,0,0
336480,8,2,0,0
336526,8,2,0,0
336573,7,0,0,0
336619,3,0,0,0
336666,9,2,0,0
336712,8,2,0,0
336758,8,1,0,0
336805,10,4,0,0
336851,10,4,0,0
336898,8,3,0,0
336944,8,1,0,0
336991,8,2,0,0
337037,9,4,0,0
337084,9,3,0,0
337130,9,0,0,0
337176,7,1,0,0
337223,10,5,0,0
337269,11,5,0,0
337316,10,5,0,0
337362,7,4,0,0
337409,10,4,0,0
337455,11,5,0,0
337502,10,10,12,10
337548,7,15,11,10
337594,10,14,8,10
337641,9,15,10,10
337687,6,14,11,11
337734,9,12,2,3
337780,7,7,4,9
337827,4,5,4,10
337873,5,1,3,9
337919,2,13,12,9
337966,3,14,12,12
338012,3,14,12,11
338059,5,14,12,10
338105,5,14,13,9
338152,11,15,11,8
338198,11,15,8,6
338245,8,15,7,4
338291,6,7,8,10
338337,7,6,1,1
338384,8,5,0,3
338430,8,3,1,3
338477,11,4,0,2
338523,8,5,0,2
338570,11,4,1,3
338616,9,3,0,0
338663,10,2,0,0
338709,10,13,13,10
338755,9,13,12,11
338802,9,8,11,12
338848,7,14,14,11
338895,7,14,13,12
338941,10,14,8,7
338988,9,13,9,11
339034,11,15,10,9
339080,10,14,7,7
339127,7,5,2,4
339173,10,6,3,5
339220,11,12,9,8
339266,7,15,11,10
339313,9,15,11,8
339359,10,15,9,5
339406,3,15,10,5
339452,5,15,11,3
339498,10,14,11,2
339545,9,13,6,0
339591,7,11,5,5
339638,10,14,12,10
339684,8,14,13,12
339731,5,13,10,9
339777,5,13,6,5
339824,7,12,4,3
339870,7,6,3,5
339916,9,6,3,7
339963,9,6,0,0
340009,8,4,3,3
340056,8,4,0,0
340102,7,0,0,0
340149,6,1,0,0
340195,8,2,0,0
340241,2,0,0,0
340288,3,1,0,0
340334,10,2,0,0
340381,11,2,0,0
340427,8,5,1,0
340474,11,14,14,11
340520,10,15,11,11
340567,11,12,8,7
340613,7,14,9,9
340659,9,6,1,2
340706,7,5,6,10
340752,5,14,13,11
340799,1,12,7,7
340845,4,2,0,3
340892,8,6,7,10
340938,8,4,8,7
340985,8,14,14,8
341031,5,15,10,7
341077,7,15,10,10
341124,8,14,7,5
341170,11,7,6,3
341217,8,6,3,3
341263,9,5,2,3
341310,10,8,8,1
341356,5,13,13,5
341402,3,12,14,4
341449,8,11,11,2
341495,10,8,6,0
341542,8,4,6,0
341588,12,6,5,8
341635,13,6,1,10
341681,9,5,3,8
341728,6,8,0,1
341774,7,3,0,0
341820,9,4,0,8
341867,11,6,0,10
341913,11,6,2,12
341960,9,4,0,0
342006,7,8,5,6
342053,4,15,10,1
342099,9,14,11,7
342146,7,14,12,8
342192,3,9,7,5
342238,6,5,4,2
342285,6,7,9,10
342331,8,3,0,0
342378,9,3,0,0
342424,9,4,2,6
342471,3,15,7,5
342517,6,15,5,2
342563,11,8,2,12
342610,10,7,2,12
342656,7,5,0,0
342703,9,13,3,9
342749,8,15,3,6
342796,11,15,4,5
342842,12,10,3,9
342889,11,5,4,11
342935,8,7,2,9
342981,10,13,3,5
343028,8,14,2,5
343074,5,12,0,1
343121,5,5,0,0
343167,5,5,1,4
343214,10,6,7,10
343260,11,14,14,10
343307,8,15,9,6
343353,9,15,6,6
343399,8,14,10,8
343446,5,14,6,4
343492,8,13,4,4
343539,9,11,11,9
343585,10,12,11,10
343632,7,13,8,7
343678,5,5,5,3
343724,5,7,4,5
343771,8,13,7,5
343817,7,13,11,8
343864,10,14,10,8
343910,9,14,10,9
343957,11,14,8,7
344003,11,5,0,0
344050,10,5,5,3
344096,11,4,9,6
344142,11,9,7,0
344189,8,14,12,2
344235,7,14,13,2
344282,6,13,14,9
344328,6,13,13,11
344375,9,13,11,8
344421,8,9,6,4
344468,5,6,9,9
344514,6,11,3,0
344560,10,5,2,1
344607,5,5,6,3
344653,7,3,4,3
344700,7,13,10,10
344746,4,13,10,11
344793,8,14,9,8
344839,9,14,9,9
344885,8,13,9,8
344932,11,13,9,6
344978,7,5,2,2
345025,7,4,2,2
345071,4,1,0,2
345118,7,0,0,0
345164,9,5,0,0
345211,8,5,0,0
345257,11,6,0,0
345303,11,5,0,0
345350,6,3,0,0
345396,6,2,0,0
345443,11,4,0,0
345489,10,0,0,0
345536,10,2,0,0
345582,10,4,0,0
345629,4,0,0,0
345675,7,0,0,0
345721,10,1,0,0
345768,10,1,0,0
345814,10,0,0,0
345861,10,1,0,0
345907,7,2,0,0
345954,11,5,0,0
346000,12,6,0,0
346046,11,1,0,0
346093,10,1,0,0
346139,5,0,0,0
346186,5,0,0,0
346232,6,2,0,0
346279,9,1,0,0
346325,10,2,0,0
346372,12,3,0,0
346418,10,7,0,0
346464,4,15,14,11
346511,6,15,12,11
346557,6,15,6,2
346604,4,13,6,5
346650,7,14,13,11
346697,5,13,13,11
346743,9,12,14,10
346790,9,12,14,10
346836,4,12,15,12
346882,10,13,13,9
346929,10,13,12,8
346975,9,13,11,9
347022,11,12,7,4
347068,9,6,5,4
347115,9,5,4,5
347161,9,5,2,5
347207,9,4,2,0
347254,8,0,0,0
347300,10,4,0,0
347347,10,4,0,0
347393,10,3,0,0
347440,8,9,1,2
347486,9,15,11,7
347533,10,14,8,8
347579,7,4,2,12
347625,10,7,3,9
347672,9,5,4,7
347718,11,14,10,10
347765,10,13,5,3
347811,9,11,0,0
347858,7,8,5,7
347904,7,14,10,9
347951,6,15,6,4
347997,8,15,5,5
348043,8,13,4,2
348090,6,7,3,4
348136,7,5,3,6
348183,11,14,10,8
348229,10,15,12,11
348276,10,14,13,13
348322,9,13,12,12
348368,7,13,10,9
348415,6,12,9,7
348461,10,11,7,6
348508,10,7,4,5
348554,8,6,3,2
348601,9,5,1,1
348647,9,4,0,0
348694,9,1,0,0
348740,7,1,0,0
348786,7,1,0,3
348833,8,14,12,12
348879,10,14,13,12
348926,8,13,11,10
348972,8,12,8,7
349019,7,12,7,8
349065,8,11,3,3
349112,9,10,2,1
349158,6,7,8,8
349204,8,11,3,5
349251,8,13,3,4
349297,9,12,2,6
349344,7,14,4,3
349390,9,6,0,0
349437,5,7,6,8
349483,2,4,1,2
349529,4,2,0,0
349576,9,3,0,0
349622,10,3,0,0
349669,10,2,0,0
349715,8,2,0,0
349762,6,1,0,0
349808,8,3,0,0
349855,11,6,0,0
349901,10,4,0,0
349947,9,3,0,0
349994,5,0,0,0
350040,8,0,0,0
350087,8,0,0,0
350133,4,1,0,0
350180,9,3,0,0
350226,9,2,0,0
350273,10,4,0,0
350319,11,1,0,0
350365,11,4,0,0
350412,11,6,0,0
350458,12,6,0,0
350505,11,5,0,0
350551,6,1,0,0
350598,5,0,0,0
350644,5,0,0,0
350690,5,0,0,0
350737,7,0,0,0
350783,6,0,0,0
350830,7,2,0,0
350876,9,4,0,0
350923,8,1,0,0
350969,9,4,0,0
351016,8,5,0,0
351062,8,4,0,0
351108,10,6,0,0
351155,12,7,0,0
351201,13,7,0,0
351248,8,4,0,0
351294,12,4,0,0
351341,8,0,0,0
351387,9,2,0,0
351434,10,3,0,0
351480,10,2,0,0
351526,9,0,0,0
351573,6,2,0,0
351619,7,3,0,0
351666,9,4,0,0
351712,5,0,0,0
351759,6,0,0,0
351805,8,0,0,0
351851,8,2,0,0
351898,9,3,0,0
351944,11,2,0,0
351991,8,3,0,0
352037,10,5,0,0
352084,12,5,0,0
352130,7,13,9,8
352177,9,15,13,8
352223,6,15,14,6
352269,5,15,12,6
352316,4,16,10,5
352362,12,15,9,5
352409,9,14,12,11
352455,10,14,11,12
352502,11,15,7,4
352548,10,13,9,9
352595,10,14,14,8
352641,9,13,15,8
352687,11,14,15,8
352734,10,13,8,2
352780,12,6,9,3
352827,11,14,12,5
352873,10,13,11,5
352920,7,13,9,4
352966,7,8,5,10
353012,9,5,7,10
353059,8,6,5,3
353105,13,14,11,7
353152,9,13,7,6
353198,9,6,6,9
353245,9,5,5,7
353291,6,6,8,3
353338,12,13,15,9
353384,10,13,15,9
353430,7,13,15,9
353477,10,14,13,6
353523,10,11,9,3
353570,9,7,9,4
353616,11,10,6,4
353663,12,14,7,7
353709,13,6,4,11
353755,12,6,2,11
353802,11,4,2,10
353848,7,15,15,9
353895,11,13,15,10
353941,12,12,15,6
353988,12,12,13,5
354034,6,9,8,3
354081,10,7,9,9
354127,11,4,5,2
354173,9,3,3,1
354220,10,5,1,1
354266,12,7,1,0
354313,11,6,0,0
354359,12,5,0,0
354406,9,1,0,0
354452,12,6,0,0
354499,6,3,0,0
354545,11,4,0,0
354591,8,3,0,0
354638,13,2,0,0
354684,12,0,0,0
354731,12,1,0,0
354777,11,3,0,0
354824,10,1,0,0
354870,12,2,0,0
354916,11,3,0,0
354963,8,0,2,4
355009,2,14,12,11
355056,8,15,9,7
355102,10,7,9,11
355149,11,16,9,9
355195,8,13,2,3
355242,9,3,2,10
355288,7,5,3,12
355334,9,16,7,10
355381,12,15,3,8
355427,12,13,5,7
355474,8,12,2,5
355520,7,5,2,7
355567,8,15,7,5
355613,10,15,10,9
355660,12,15,10,10
355706,11,12,9,7
355752,10,12,11,5
355799,13,15,8,4
355845,14,15,8,3
355892,11,15,7,4
355938,9,11,4,2
355985,10,11,12,10
356031,9,13,14,9
356077,9,13,14,11
356124,10,13,14,12
356170,8,13,12,11
356217,7,13,11,11
356263,8,14,10,10
356310,13,14,7,7
356356,11,10,4,9
356403,10,6,3,11
356449,10,9,6,6
356495,9,13,7,6
356542,9,14,4,2
356588,11,9,1,1
356635,5,4,5,6
356681,11,13,7,6
356728,6,15,6,9
356774,6,15,5,7
356821,10,13,4,2
356867,10,14,7,8
356913,9,16,6,5
356960,12,15,11,10
357006,14,14,11,11
357053,12,15,8,7
357099,10,15,5,4
357146,10,7,7,14
357192,10,5,1,14
357238,10,6,3,6
357285,10,14,8,9
357331,11,13,5,7
357378,12,13,4,4
357424,12,13,3,5
357471,11,13,4,3
357517,10,7,2,9
357564,9,5,0,10
357610,11,7,0,3
357656,10,5,0,2
357703,11,2,0,0
357749,13,5,0,0
357796,13,6,0,0
357842,14,7,0,0
357889,13,7,0,0
357935,11,5,0,0
357982,11,2,0,0
358028,12,2,0,6
358074,10,2,0,11
358121,8,3,1,12
358167,11,16,9,9
358214,11,16,9,7
358260,7,16,8,7
358307,11,16,9,8
358353,12,16,8,5
358399,12,15,7,6
358446,10,15,6,4
358492,6,7,2,10
358539,9,5,3,9
358585,7,4,0,2
358632,10,6,5,5
358678,11,15,10,5
358725,12,15,9,4
358771,10,15,9,4
358817,11,14,14,5
358864,12,11,7,4
358910,9,7,4,0
358957,11,13,8,8
359003,12,16,8,5
359050,11,15,8,3
359096,10,15,8,8
359143,7,15,8,8
359189,10,15,8,7
359235,11,15,7,6
359282,7,9,2,10
359328,11,6,3,10
359375,12,5,5,7
359421,13,14,12,10
359468,11,12,1,3
359514,5,4,2,10
359560,8,4,2,12
359607,8,5,2,13
359653,8,3,3,4
359700,9,3,3,7
359746,9,14,9,8
359793,8,15,9,9
359839,7,15,8,7
359886,10,15,8,8
359932,11,15,6,5
359978,9,15,5,4
360025,10,14,6,4
360071,9,6,6,11
360118,9,6,1,5
360164,8,5,3,5
360211,7,14,13,8
360257,9,15,6,4
360304,8,14,3,3
360350,8,14,11,8
360396,8,14,9,3
360443,8,14,12,6
360489,9,15,12,8
360536,12,15,9,4
360582,6,15,10,4
360629,7,15,13,5
360675,10,15,13,4
360721,9,12,8,1
360768,12,10,6,0
360814,10,10,6,6
360861,8,15,9,9
360907,13,12,4,12
360954,11,13,9,10
361000,12,15,8,8
361047,8,15,7,6
361093,3,7,2,3
361139,6,5,4,9
361186,12,7,6,8
361232,10,13,12,11
361279,11,14,10,9
361325,11,15,9,4
361372,8,15,9,5
361418,9,14,11,8
361465,11,13,10,8
361511,11,12,10,5
361557,8,8,6,2
361604,10,12,13,5
361650,9,13,9,2
361697,9,6,2,4
361743,10,14,12,9
361790,8,10,3,0
361836,12,5,2,0
361882,10,13,12,5
361929,13,14,12,3
361975,11,14,9,0
362022,9,11,4,1
362068,11,13,13,5
362115,9,12,13,6
362161,7,12,14,8
362208,8,11,9,6
362254,13,13,10,10
362300,10,11,7,4
362347,14,8,9,8
362393,12,6,3,10
362440,11,3,2,9
362486,10,14,6,3
362533,8,10,0,0
362579,7,15,8,5
362626,8,15,11,6
362672,11,14,11,9
362718,11,13,5,11
362765,10,5,5,11
362811,12,6,3,5
362858,14,12,4,5
362904,11,5,0,2
362951,8,5,3,0
362997,10,12,8,1
363043,10,11,5,0
363090,7,11,5,1
363136,7,9,1,0
363183,11,6,0,0
363229,10,6,0,0
363276,9,4,0,0
363322,8,2,0,0
363369,8,3,0,0
363415,9,4,0,0
363461,11,5,0,0
363508,9,4,0,0
363554,10,4,0,0
363601,9,1,0,0
363647,10,5,0,0
363694,8,0,0,0
363740,7,2,0,0
363787,9,3,0,0
363833,9,1,0,0
363879,9,0,0,0
363926,7,0,0,0
363972,10,0,0,0
364019,7,1,0,0
364065,8,1,0,0
364112,4,1,0,0
364158,8,3,0,0
364204,14,6,0,0
364251,8,1,0,0
364297,12,4,0,0
364344,10,1,0,0
364390,6,0,0,0
364437,11,2,0,0
364483,12,3,0,0
364530,12,5,2,2
364576,12,15,13,9
364622,12,13,7,2
364669,9,15,10,3
364715,8,16,12,11
364762,7,13,6,5
364808,5,6,3,0
364855,10,6,7,6
364901,6,15,11,4
364948,4,15,9,3
364994,10,7,4,7
365040,13,6,4,8
365087,11,14,13,11
365133,8,15,12,12
365180,9,15,10,11
365226,9,15,6,6
365273,10,5,7,10
365319,11,12,4,4
365365,12,15,9,7
365412,10,15,11,9
365458,10,12,3,4
365505,4,6,5,10
365551,10,7,5,10
365598,6,3,0,6
365644,8,15,4,7
365691,9,13,3,5
365737,10,8,0,0
365783,7,5,0,0
365830,9,8,8,10
365876,11,6,1,3
365923,10,6,0,0
365969,10,2,0,1
366016,7,2,0,0
366062,9,4,0,0
366109,8,4,0,2
366155,9,2,0,2
366201,8,2,0,2
366248,10,2,0,1
366294,7,0,0,0
366341,10,3,0,0
366387,13,14,13,4
366434,10,15,11,10
366480,11,15,9,8
366526,13,16,7,4
366573,5,15,7,5
366619,7,15,10,9
366666,8,12,5,5
366712,6,5,0,0
366759,7,6,5,11
366805,5,1,1,11
366852,9,4,0,1
366898,7,4,2,5
366944,8,16,7,6
366991,5,15,12,10
367037,8,14,13,11
367084,9,12,9,10
367130,12,14,14,8
367177,11,13,13,5
367223,14,14,12,4
367270,12,7,6,10
367316,11,5,6,10
367362,7,4,4,5
367409,13,15,9,7
367455,8,15,7,5
367502,9,13,10,8
367548,11,7,5,1
367595,9,10,8,4
367641,10,14,13,11
367687,9,14,12,11
367734,9,13,7,4
367780,4,4,6,8
367827,9,4,5,11
367873,10,4,2,12
367920,10,3,2,4
367966,10,8,11,8
368013,9,6,7,2
368059,8,14,14,4
368105,4,14,13,2
368152,9,14,15,7
368198,9,14,14,10
368245,9,14,14,12
368291,10,12,12,7
368338,11,12,13,8
368384,9,14,12,6
368431,11,13,6,2
368477,11,12,10,6
368523,10,14,15,10
368570,9,12,15,8
368616,10,8,10,3
368663,9,6,8,3
368709,11,8,9,9
368756,10,4,4,10
368802,12,4,4,10
368848,11,11,8,6
368895,8,12,7,7
368941,11,15,7,5
368988,10,15,5,2
369034,12,9,9,12
369081,5,10,4,4
369127,6,4,0,0
369174,10,6,7,7
369220,7,13,10,2
369266,4,13,7,2
369313,9,13,7,1
369359,7,13,15,12
369406,8,13,12,12
369452,10,12,7,4
369499,8,5,7,7
369545,12,10,5,4
369592,9,13,9,6
369638,8,12,7,5
369684,13,7,3,7
369731,10,6,2,10
369777,7,3,1,9
369824,12,4,1,5
369870,10,2,0,0
369917,12,7,7,8
369963,10,15,12,12
370009,11,12,3,3
370056,10,11,4,12
370102,13,14,8,9
370149,13,14,10,10
370195,14,9,2,5
370242,14,12,8,6
370288,13,12,4,3
370335,11,3,5,6
370381,8,6,3,8
370427,8,12,3,4
370474,11,14,4,4
370520,12,13,4,5
370567,13,12,5,3
370613,13,8,3,4
370660,12,6,0,0
370706,4,7,9,4
370753,9,14,12,4
370799,10,11,6,1
370845,10,11,7,5
370892,7,9,5,0
370938,7,11,8,0
370985,7,10,10,1
371031,12,12,12,6
371078,12,7,5,4
371124,10,11,8,6
371170,6,11,7,6
371217,6,10,4,5
371263,11,6,4,6
371310,13,4,1,3
371356,8,3,0,0
371403,11,5,0,0
371449,11,4,0,0
371496,7,0,0,0
371542,12,1,0,0
371588,13,5,0,0
371635,13,1,0,0
371681,12,3,0,0
371728,12,2,0,0
371774,14,5,0,0
371821,13,3,0,0
371867,9,5,0,0
371914,10,5,0,0
371960,7,3,0,0
372006,11,2,0,0
372053,10,0,0,0
372099,8,1,0,0
372146,7,1,0,0
372192,7,1,0,0
372239,9,0,0,0
372285,7,0,0,0
372331,11,2,0,0
372378,9,1,0,0
372424,10,1,0,0
372471,11,3,0,0
372517,7,0,0,0
372564,7,0,0,0
372610,9,3,0,0
372657,12,3,0,0
372703,7,1,0,0
372749,12,5,0,0
372796,9,3,0,0
372842,8,2,0,0
372889,12,2,0,0
372935,12,3,0,0
372982,11,2,0,0
373028,10,4,0,0
373075,10,5,0,0
373121,13,5,0,0
373167,9,13,16,11
373214,11,15,14,8
373260,9,15,11,4
373307,10,15,13,6
373353,11,15,12,7
373400,12,15,13,11
373446,14,15,13,11
373492,8,15,12,10
373539,12,16,8,7
373585,11,15,11,8
373632,8,14,12,10
373678,9,15,9,7
373725,7,7,5,9
373771,7,5,4,12
373818,11,4,1,6
373864,11,7,4,8
373910,12,12,12,10
373957,8,13,11,8
374003,6,4,4,2
374050,6,5,5,7
374096,9,5,2,8
374143,11,1,1,9
374189,12,5,1,5
374235,9,2,0,2
374282,10,3,0,0
374328,12,5,0,0
374375,12,4,0,0
374421,10,0,0,0
374468,10,0,0,0
374514,13,3,0,0
374561,13,0,0,0
374607,13,3,0,0
374653,11,1,0,0
374700,11,2,4,4
374746,11,14,12,10
374793,10,14,6,3
374839,12,6,10,12
374886,12,16,10,9
374932,12,15,4,1
374979,13,16,8,6
375025,8,16,10,10
375071,9,16,8,9
375118,10,7,0,1
375164,6,9,7,13
375211,12,14,13,12
375257,13,13,14,13
375304,9,13,14,11
375350,5,13,14,8
375396,10,11,10,5
375443,3,4,7,3
375489,9,4,6,1
375536,12,11,9,9
375582,12,5,4,7
375629,8,1,2,7
375675,5,3,3,7
375722,7,0,1,7
375768,8,15,5,8
375814,7,15,5,8
375861,12,15,8,10
375907,12,14,12,8
375954,12,13,12,5
376000,8,13,9,3
376047,10,12,6,3
376093,6,8,9,8
376140,10,12,6,4
376186,7,10,2,3
376232,11,4,2,11
376279,6,4,2,12
376325,8,2,1,11
376372,8,4,3,7
376418,5,14,12,9
376465,10,14,11,6
376511,7,15,9,5
376557,9,15,8,7
376604,12,15,7,7
376650,10,14,6,4
376697,11,10,3,7
376743,10,5,1,10
376790,11,5,2,11
376836,10,2,0,5
376883,11,5,0,5
376929,13,15,5,7
376975,11,14,5,6
377022,10,14,10,9
377068,10,13,9,10
377115,7,13,9,9
377161,10,13,9,8
377208,12,13,9,8
377254,11,12,7,6
377301,10,11,5,7
377347,10,6,2,9
377393,9,5,1,10
377440,8,3,0,8
377486,12,4,0,3
377533,12,3,0,0
377579,9,0,0,0
377626,9,2,0,0
377672,8,1,0,0
377718,11,4,0,0
377765,9,0,0,0
377811,13,3,0,0
377858,12,3,0,0
377904,8,1,0,0
377951,12,4,0,0
377997,11,4,0,0
378044,11,1,0,0
378090,12,4,0,0
378136,10,1,0,0
378183,8,0,0,0
378229,9,3,0,0
378276,9,4,0,0
378322,9,4,0,0
378369,12,2,0,0
378415,12,1,0,0
378462,8,2,0,0
378508,5,1,0,0
378554,10,7,6,8
378601,7,16,7,9
378647,12,16,6,8
378694,9,14,2,9
378740,8,7,2,12
378787,10,10,3,4
378833,11,15,9,10
378879,13,15,6,6
378926,11,14,9,9
378972,12,12,4,6
379019,13,5,2,8
379065,12,8,6,10
379112,12,5,3,7
379158,11,15,8,7
379205,11,14,5,4
379251,10,5,0,0
379297,7,8,6,10
379344,9,4,2,12
379390,5,12,9,7
379437,8,12,4,5
379483,10,10,9,9
379530,7,14,10,9
379576,9,9,0,5
379623,8,14,12,9
379669,11,14,12,11
379715,6,13,10,8
379762,7,14,6,4
379808,10,6,4,3
379855,8,4,1,0
379901,7,5,2,7
379948,13,5,0,0
379994,12,3,0,0
380040,11,4,0,0
380087,7,2,0,0
380133,10,2,0,0
380180,12,3,0,0
380226,12,2,0,0
380273,11,2,0,0
380319,9,3,0,0
380366,9,0,0,0
380412,13,2,0,0
380458,13,2,0,0
380505,12,4,0,0
380551,12,1,0,0
380598,11,3,0,0
380644,12,4,0,0
380691,10,3,0,0
380737,8,0,0,0
380784,8,0,0,0
380830,11,3,0,0
380876,11,4,0,0
380923,11,3,0,0
380969,9,4,6,2
381016,10,15,15,8
381062,12,15,14,6
381109,7,14,13,4
381155,9,14,14,4
381201,10,14,12,4
381248,11,14,10,3
381294,8,13,7,1
381341,10,13,9,8
381387,8,13,6,4
381434,9,6,9,10
381480,5,13,9,8
381527,9,12,5,4
381573,11,3,0,0
381619,12,6,5,10
381666,10,3,0,4
381712,11,4,0,6
381759,10,4,0,0
381805,12,4,0,0
381852,11,3,0,0
381898,10,3,0,0
381945,10,2,0,3
381991,10,0,3,6
382037,10,2,2,6
382084,6,15,12,9
382130,10,10,5,10
382177,5,3,2,10
382223,11,6,3,8
382270,9,4,4,13
382316,10,2,2,6
382362,13,6,3,4
382409,13,13,14,6
382455,10,14,12,3
382502,10,14,10,2
382548,12,13,10,2
382595,8,13,7,2
382641,5,5,4,9
382688,9,5,5,8
382734,3,13,12,5
382780,4,11,4,2
382827,10,11,6,2
382873,10,7,8,0
382920,10,10,12,6
382966,8,13,15,9
383013,11,14,12,5
383059,10,12,4,0
383106,12,9,9,4
383152,13,13,8,1
383198,14,14,6,6
383245,11,14,5,5
383291,13,11,2,0
383338,9,7,5,7
383384,9,4,1,14
383431,12,6,2,6
383477,7,12,8,8
383523,7,12,8,9
383570,6,12,7,6
383616,13,13,4,4
383663,10,13,4,3
383709,7,13,4,3
383756,9,13,2,2
383802,5,7,0,6
383849,9,6,0,9
383895,9,5,0,9
383941,11,7,2,4
383988,11,4,0,0
384034,13,6,0,0
384081,13,4,0,0
384127,10,0,0,0
384174,10,0,0,0
384220,10,0,0,0
384267,10,4,0,0
384313,11,3,0,0
384359,10,4,0,0
384406,9,2,0,0
384452,7,2,0,0
384499,8,3,0,0
384545,13,3,0,0
384592,10,0,0,0
384638,9,0,0,0
384684,11,5,0,0
384731,12,6,0,0
384777,13,7,0,0
384824,10,1,0,0
384870,12,3,0,0
384917,12,2,0,0
384963,6,4,0,0
385010,9,3,0,0
385056,8,1,0,0
385102,11,4,0,0
385149,11,5,0,0
385195,9,0,0,0
385242,9,1,0,0
385288,6,0,0,0
385335,8,2,0,0
385381,11,2,0,0
385428,11,5,0,0
385474,11,4,4,0
385520,11,4,6,5
385567,12,12,9,1
385613,12,16,9,2
385660,12,15,10,1
385706,11,15,9,0
385753,11,15,10,1
385799,12,14,8,2
385845,12,5,3,3
385892,13,6,3,7
385938,13,14,9,7
385985,9,14,10,7
386031,9,14,9,7
386078,9,5,5,7
386124,11,7,6,6
386171,12,13,12,9
386217,14,11,12,10
386263,13,13,11,8
386310,13,7,6,4
386356,6,4,6,7
386403,11,5,1,14
386449,9,1,2,12
386496,11,3,1,6
386542,14,6,0,6
386589,11,6,0,2
386635,10,4,0,0
386681,8,1,0,0
386728,5,0,0,0
386774,10,3,0,0
386821,12,4,0,0
386867,7,3,0,0
386914,9,4,0,0
386960,7,0,0,0
387006,10,0,0,0
387053,12,1,0,0
387099,11,2,0,0
387146,5,12,10,9
387192,9,14,12,11
387239,10,13,6,7
387285,11,10,5,4
387332,11,15,13,10
387378,12,14,15,8
387424,9,14,14,9
387471,10,13,9,6
387517,10,5,7,2
387564,13,7,8,5
387610,12,12,15,11
387657,13,13,13,9
387703,10,13,13,6
387750,12,7,8,4
387796,9,11,7,2
