time [ms],led_0,led_1,led_2,led_3
183693,5,11,8,10
183739,8,10,7,10
183785,6,13,10,12
183832,7,13,10,11
183878,6,9,6,12
183925,7,11,10,11
183971,5,11,11,11
184018,8,11,9,10
184064,6,13,11,10
184111,8,13,11,10
184157,8,12,8,9
184203,5,9,7,9
184250,7,10,8,9
184296,9,11,9,12
184343,6,13,11,12
184389,9,10,9,12
184436,9,10,9,12
184482,10,7,8,10
184528,11,11,12,12
184575,9,12,11,10
184621,10,11,7,9
184668,11,13,11,10
184714,11,12,11,12
184761,11,10,7,11
184807,11,9,7,9
184854,10,7,7,12
184900,12,8,7,12
184946,12,10,7,11
184993,13,12,9,12
185039,12,13,9,12
185086,13,13,13,12
185132,13,14,12,12
185179,13,13,12,12
185225,14,13,11,12
185272,14,13,12,13
185318,14,13,11,13
185364,15,13,11,10
185411,14,13,11,11
185457,14,12,11,11
185504,14,14,10,12
185550,14,12,10,12
185597,14,13,10,12
185643,14,13,10,10
185689,13,11,10,9
185736,14,13,9,9
185782,14,11,10,9
185829,14,12,10,9
185875,14,12,10,9
185922,14,12,10,9
185968,14,12,9,9
186015,14,12,10,9
186061,13,12,9,9
186107,14,12,11,9
186154,14,13,11,9
186200,13,12,11,9
186247,13,12,11,9
186293,14,13,10,9
186340,13,11,10,8
186386,13,13,10,9
186433,14,12,10,9
186479,13,12,10,9
186525,13,12,9,9
186572,14,13,10,9
186618,13,11,9,9
186665,14,13,10,9
186711,14,13,9,9
186758,13,10,11,9
186804,14,13,10,9
186850,14,11,10,9
186897,13,12,8,8
186943,14,13,9,9
186990,13,13,9,9
187036,13,12,9,9
187083,14,14,9,9
187129,13,12,9,9
187176,14,12,9,9
187222,14,13,9,9
187268,13,11,9,9
187315,14,12,9,9
187361,14,13,10,9
187408,13,12,10,9
187454,14,12,9,8
187501,13,12,9,9
187547,13,11,9,13
187594,14,13,9,14
187640,14,13,9,12
187686,14,13,11,13
187733,14,14,11,14
187779,14,12,11,14
187826,14,13,11,13
187872,14,14,10,11
187919,14,14,12,11
187965,14,13,13,11
188011,14,13,10,10
188058,13,12,8,9
188104,14,14,9,9
188151,14,12,9,13
188197,14,12,13,12
188244,14,14,14,11
188290,14,11,13,11
188337,14,14,13,11
188383,14,15,9,10
188429,14,11,9,9
188476,14,14,10,11
188522,14,15,10,12
188569,14,11,8,9
188615,15,13,9,12
188662,14,15,13,11
188708,14,14,12,13
188755,15,13,8,12
188801,14,13,8,13
188847,14,15,10,13
188894,15,14,9,14
188940,14,14,11,13
188987,14,14,11,14
189033,14,14,10,13
189080,14,12,10,12
189126,15,13,11,13
189172,14,12,8,13
189219,14,9,10,11
189265,14,13,12,13
189312,14,12,8,10
189358,14,11,9,10
189405,14,13,8,12
189451,13,11,8,12
189498,13,11,9,14
189544,14,12,9,13
189590,13,11,8,13
189637,14,11,8,12
189683,14,12,9,12
189730,13,9,9,11
189776,14,12,9,9
189823,14,11,8,9
189869,13,10,8,9
189915,13,11,8,9
189962,13,11,9,9
190008,13,10,8,9
190055,13,11,9,9
190101,13,11,9,9
190148,13,10,9,9
190194,13,11,8,9
190241,13,9,9,9
190287,13,10,8,8
190333,13,11,8,9
190380,13,9,9,9
190426,13,10,9,9
190473,13,9,8,9
190519,13,9,9,9
190566,13,14,9,11
190612,13,14,9,10
190659,12,13,11,13
190705,12,15,12,12
190751,12,12,9,10
190798,12,15,13,11
190844,13,13,15,11
190891,12,11,13,11
190937,11,11,12,12
190984,13,14,14,12
191030,13,14,16,12
191076,12,14,16,13
191123,12,14,15,14
191169,11,13,11,12
191216,11,12,10,13
191262,12,14,11,15
191309,11,14,10,15
191355,11,12,10,15
191402,11,12,8,14
191448,9,11,8,13
191494,10,15,11,12
191541,9,16,11,12
191587,10,15,12,12
191634,11,15,12,12
191680,11,15,10,14
191727,9,13,9,14
191773,10,16,9,15
191820,9,13,9,14
191866,9,13,10,13
191912,8,12,11,11
191959,9,11,9,9
192005,10,11,10,12
192052,10,13,9,12
192098,6,15,12,13
192145,9,15,13,13
192191,9,14,11,13
192237,7,11,10,11
192284,11,15,13,13
192330,10,12,13,13
192377,8,12,9,9
192423,9,11,12,11
192470,9,13,13,11
192516,7,12,9,9
192563,10,12,9,13
192609,9,11,9,13
192655,10,12,9,12
192702,11,14,9,13
192748,10,14,12,13
192795,11,14,13,13
192841,11,14,14,12
192888,9,13,13,13
192934,10,11,11,12
192981,10,13,9,13
193027,9,12,12,12
193073,9,13,9,11
193120,9,12,9,12
193166,9,13,10,11
193213,10,13,9,15
193259,9,11,8,14
193306,10,11,7,14
193352,10,12,8,14
193398,8,11,7,14
193445,9,11,7,12
193491,9,14,9,13
193538,6,12,9,13
193584,10,13,8,9
193631,10,12,8,10
193677,9,13,12,11
193724,10,14,13,12
193770,7,12,9,10
193816,10,14,11,12
193863,10,13,8,10
193909,7,14,11,11
193956,9,12,13,11
194002,9,13,11,12
194049,5,10,8,12
194095,10,14,11,14
194142,9,13,9,13
194188,6,11,8,11
194234,10,12,7,9
194281,7,11,8,9
194327,7,10,8,9
194374,9,12,7,9
194420,7,11,8,9
194467,7,11,8,9
194513,8,12,7,9
194559,6,11,8,9
194606,9,12,7,9
194652,8,12,7,9
194699,6,9,8,9
194745,8,10,8,8
194792,7,11,7,9
194838,5,9,7,9
194885,8,11,7,9
194931,6,9,7,9
194977,6,10,7,9
195024,8,10,7,9
195070,6,10,7,9
195117,7,10,8,9
195163,7,10,8,9
195210,4,9,7,9
195256,7,10,7,9
195303,7,10,6,9
195349,4,7,7,9
195395,7,10,7,9
195442,6,9,7,9
195488,4,10,7,9
195535,7,10,7,9
195581,5,9,7,8
195628,6,9,7,9
195674,8,11,6,9
195720,5,7,6,9
195767,7,10,6,9
195813,7,10,8,9
195860,4,7,6,11
195906,7,10,6,13
195953,6,9,7,12
195999,6,14,10,12
196046,8,14,9,12
196092,6,9,8,8
196138,5,9,6,11
196185,8,11,13,13
196231,5,14,14,12
196278,7,10,13,11
196324,8,14,14,11
196371,5,13,14,11
196417,5,13,13,12
196464,7,14,11,11
196510,6,15,13,12
196556,7,9,7,9
196603,6,9,7,14
196649,6,7,6,14
196696,7,9,8,11
196742,5,13,8,12
196789,5,15,11,14
196835,7,14,10,14
196881,6,15,10,14
196928,5,8,7,9
196974,9,13,11,9
197021,8,12,10,12
197067,8,13,11,12
197114,10,14,11,14
197160,10,15,10,14
197207,9,16,12,13
197253,10,14,10,12
197299,9,13,11,12
197346,9,15,11,13
197392,8,12,9,15
197439,8,12,8,14
197485,9,15,11,12
197532,8,13,10,10
197578,11,13,9,10
197625,11,14,13,11
197671,12,13,13,11
197717,12,14,9,10
197764,11,13,8,9
197810,10,11,9,9
197857,11,12,12,10
197903,11,11,14,12
197950,12,11,9,11
197996,11,10,8,12
198042,12,12,9,12
198089,13,13,11,10
198135,13,14,14,10
198182,13,13,14,12
198228,14,14,14,12
198275,14,14,11,12
198321,13,12,10,12
198368,14,13,10,12
198414,14,14,10,12
198460,13,11,9,10
198507,14,15,9,10
198553,14,13,12,13
198600,14,13,11,13
198646,15,13,11,13
198693,14,12,9,13
198739,14,12,9,13
198786,14,12,9,13
198832,13,12,9,9
198878,14,11,9,11
198925,15,14,8,11
198971,14,11,10,9
199018,14,13,9,9
199064,14,12,9,9
199111,13,11,8,9
199157,14,13,10,9
199203,14,12,9,10
199250,14,11,9,10
199296,14,12,9,9
199343,14,12,9,9
199389,14,11,9,9
199436,14,12,8,9
199482,14,13,10,12
199529,14,15,12,13
199575,15,15,10,15
199621,14,12,9,15
199668,14,14,9,12
199714,14,15,11,13
199761,14,15,12,13
199807,15,16,13,13
199854,14,13,14,13
199900,14,14,14,13
199947,14,14,9,9
199993,14,12,9,9
200039,15,13,10,12
200086,15,13,8,13
200132,14,13,7,12
200179,15,15,9,13
200225,15,14,8,13
200272,14,15,10,13
200318,15,13,14,13
200364,15,13,13,12
200411,14,12,12,12
200457,15,16,13,11
200504,15,12,8,9
200550,14,12,11,11
200597,15,15,13,12
200643,14,12,9,10
200690,15,12,9,10
200736,15,13,11,12
200782,14,12,12,13
200829,14,14,13,13
200875,14,12,11,12
200922,14,10,9,9
200968,14,12,9,12
201015,15,12,11,12
201061,14,14,12,12
201108,14,12,11,11
201154,14,13,11,12
201200,14,11,10,13
201247,14,12,9,13
201293,14,10,9,14
201340,14,11,8,14
201386,14,12,9,13
201433,14,13,11,10
201479,14,14,10,10
201525,14,13,10,10
201572,14,11,9,9
201618,14,12,9,9
201665,14,12,8,9
201711,14,11,8,9
201758,15,12,9,10
201804,14,10,8,9
201851,14,11,8,9
201897,14,12,9,9
201943,14,11,9,11
201990,14,12,9,11
202036,14,12,9,10
202083,14,10,9,9
202129,15,11,10,11
202176,15,12,9,11
202222,15,11,11,12
202269,15,14,12,12
202315,15,13,12,12
202361,15,13,11,11
202408,15,11,9,12
202454,14,11,9,13
202501,14,10,8,13
202547,15,12,11,11
202594,15,11,10,10
202640,15,11,9,9
202686,15,11,9,9
202733,15,10,10,10
202779,15,14,12,11
202826,14,12,13,11
202872,14,13,13,11
202919,14,11,13,11
202965,14,12,12,10
203012,14,10,9,9
203058,15,12,9,9
203104,15,13,10,12
203151,15,14,10,11
203197,15,14,11,9
203244,15,13,10,11
203290,15,14,11,11
203337,15,13,9,12
203383,13,13,9,10
203430,12,12,10,9
203476,13,12,9,9
203522,12,12,9,9
203569,13,12,10,9
203615,13,13,10,9
203662,12,12,9,9
203708,13,12,9,9
203755,13,12,9,9
203801,12,12,9,9
203847,11,12,8,9
203894,10,11,9,9
203940,10,11,9,9
203987,10,12,9,9
204033,10,11,9,9
204080,10,13,9,9
204126,11,11,9,8
204173,10,11,10,8
204219,11,13,10,9
204265,9,11,11,9
204312,9,12,10,9
204358,10,12,10,9
204405,6,11,10,9
204451,8,11,10,9
204498,10,13,10,9
204544,7,12,10,9
204591,9,12,10,9
204637,10,13,9,9
204683,7,10,9,9
204730,11,14,10,9
204776,9,10,9,8
204823,7,12,9,8
204869,9,12,9,9
204916,9,12,8,9
204962,8,12,8,9
205008,11,13,8,9
205055,9,12,7,9
205101,10,12,8,9
205148,11,13,8,9
205194,8,9,8,9
205241,11,12,9,9
205287,11,12,9,9
205334,10,11,8,9
205380,11,13,9,9
205426,10,13,9,10
205473,10,15,11,13
205519,11,15,12,13
205566,11,15,11,13
205612,11,13,11,13
205659,11,15,11,13
205705,10,14,11,14
205752,12,15,10,13
205798,10,14,9,12
205844,8,13,9,10
205891,10,13,11,13
205937,9,15,12,14
205984,8,15,13,14
206030,11,14,9,11
206077,9,11,6,11
206123,9,15,8,13
206169,10,14,8,13
206216,8,14,8,13
206262,8,13,10,13
206309,9,14,10,14
206355,7,13,12,11
206402,11,12,11,11
206448,9,13,11,11
206495,7,10,9,15
206541,9,13,7,14
206587,8,12,8,14
206634,7,13,10,12
206680,10,14,14,13
206727,8,13,10,11
206773,8,11,8,12
206820,9,14,9,13
206866,8,14,10,13
206913,8,11,9,13
206959,10,13,10,14
207005,5,12,9,14
207052,9,12,9,12
207098,8,11,8,10
207145,7,10,7,8
207191,9,11,8,9
207238,6,10,8,9
207284,8,9,7,9
207330,8,11,8,9
207377,6,9,7,9
207423,7,10,7,9
207470,8,11,7,9
207516,5,9,8,9
207563,8,11,7,9
207609,8,10,7,9
207656,5,6,7,9
207702,8,11,7,9
207748,7,10,7,9
207795,6,8,7,8
207841,8,10,7,9
207888,6,9,7,9
207934,5,9,7,9
207981,8,12,11,11
208027,7,13,14,13
208074,6,12,12,13
208120,8,11,8,13
208166,3,6,6,8
208213,7,9,6,9
208259,7,10,7,12
208306,6,15,10,13
208352,8,15,9,14
208399,7,15,10,14
208445,4,15,9,13
208491,7,13,10,13
208538,7,10,7,8
208584,11,9,10,10
208631,8,12,15,12
208677,5,11,14,12
208724,6,12,13,11
208770,7,12,14,13
208817,6,10,7,9
208863,7,13,8,10
208909,6,12,12,14
208956,5,11,10,12
209002,9,12,14,12
209049,8,12,12,11
209095,10,13,9,9
209142,10,13,10,12
209188,9,15,12,11
209235,10,14,12,12
209281,8,12,9,10
209327,9,13,10,12
209374,8,11,8,12
209420,8,11,7,10
209467,8,12,8,9
209513,9,12,7,8
209560,8,11,7,8
209606,9,12,7,8
209652,9,11,8,8
209699,8,12,7,8
209745,9,12,7,8
209792,9,12,6,8
209838,8,11,7,8
209885,9,11,6,8
209931,8,12,6,8
209978,7,9,6,7
210024,9,12,6,8
210070,8,10,7,7
210117,9,11,6,8
210163,9,12,7,8
210210,7,12,10,8
210256,10,13,9,9
210303,8,13,9,10
210349,8,14,10,12
210395,10,14,9,9
210442,7,14,11,12
210488,7,15,13,12
210535,10,15,9,10
210581,4,13,9,9
210628,8,14,11,13
210674,9,12,11,13
210721,5,13,11,10
210767,8,13,12,11
210813,8,13,14,13
210860,6,12,14,12
210906,11,14,13,12
210953,11,13,11,12
210999,11,11,6,13
211046,12,13,7,13
211092,9,12,6,13
211139,10,11,8,11
211185,12,13,8,9
211231,11,12,8,9
211278,11,12,11,11
211324,12,14,13,10
211371,11,14,13,11
211417,13,13,14,11
211464,14,13,14,11
211510,12,14,12,11
211556,13,11,10,11
211603,13,13,10,10
211649,12,11,8,9
211696,13,13,8,9
211742,12,10,7,8
211789,13,12,7,8
211835,14,12,7,8
211882,13,10,8,8
211928,14,13,8,8
211974,14,12,7,8
212021,13,12,7,8
212067,14,12,7,9
212114,13,13,7,9
212160,13,10,7,7
212207,14,13,7,10
212253,14,11,7,8
212300,14,13,8,11
212346,14,15,8,12
212392,13,15,8,10
212439,13,15,12,13
212485,14,14,11,11
212532,13,12,7,8
212578,13,12,8,9
212625,13,15,8,13
212671,13,13,8,13
212717,14,14,8,13
212764,13,16,11,13
212810,13,12,8,12
212857,13,14,8,13
212903,13,11,7,10
212950,13,13,8,12
212996,13,15,8,13
213043,13,11,6,14
213089,13,12,7,14
213135,13,11,6,13
213182,12,9,7,8
213228,13,13,7,12
213275,13,15,10,13
213321,13,14,11,13
213368,13,15,11,13
213414,13,15,10,13
213461,13,10,7,14
213507,13,12,7,15
213553,13,10,7,11
213600,13,11,8,12
213646,13,15,13,11
213693,13,14,11,10
213739,13,11,6,9
213786,13,11,7,10
213832,13,14,8,12
213878,13,13,8,12
213925,13,14,8,13
213971,13,13,8,14
214018,13,10,7,14
214064,12,10,6,14
214111,13,12,13,12
214157,13,13,12,10
214204,13,13,10,10
214250,13,14,12,11
214296,13,11,9,12
214343,13,8,6,14
214389,13,8,7,13
214436,13,9,7,12
214482,12,12,10,13
214529,13,11,10,13
214575,13,12,10,12
214622,13,10,11,10
214668,13,11,8,9
214714,13,10,7,8
214761,13,9,8,8
214807,13,10,7,9
214854,13,9,7,9
214900,13,8,7,9
214947,13,10,7,8
214993,14,12,11,9
215039,14,13,11,9
215086,14,13,12,9
215132,14,13,11,9
215179,14,13,10,9
215225,14,13,10,9
215272,14,13,10,9
215318,14,13,10,9
215365,14,13,9,9
215411,14,12,9,11
215457,14,13,10,14
215504,14,13,9,14
215550,14,14,11,12
215597,14,15,11,13
215643,15,12,9,15
215690,14,13,9,13
215736,14,12,9,13
215783,14,12,8,14
215829,14,12,12,12
215875,14,14,14,12
215922,14,13,14,11
215968,14,12,10,10
216015,13,12,9,9
216061,13,11,10,9
216108,14,14,10,9
216154,14,12,11,9
216200,14,14,11,10
216247,14,13,12,11
216293,13,15,11,10
216340,13,12,10,9
216386,13,15,12,12
216433,13,15,11,12
216479,13,11,10,9
216526,14,13,10,11
216572,13,11,9,11
216618,13,14,11,10
216665,13,15,13,10
216711,13,12,13,11
216758,14,14,12,10
216804,13,13,10,10
216851,13,12,10,11
216897,14,14,10,12
216944,13,14,10,11
216990,13,12,10,9
217036,14,14,10,11
217083,13,13,11,12
217129,14,14,13,11
217176,14,13,10,11
217222,13,13,12,10
217269,14,14,12,10
217315,14,13,11,10
217361,13,11,11,9
217408,14,15,10,10
217454,14,13,9,14
217501,13,11,8,11
217547,14,14,10,11
217594,14,13,9,9
217640,13,12,8,8
217687,15,14,10,10
217733,14,11,10,9
217779,14,12,8,9
217826,14,12,7,8
217872,13,10,8,8
217919,13,12,8,8
217965,14,12,8,8
218012,13,10,8,8
218058,13,11,8,8
218105,13,12,8,8
218151,13,10,8,8
218197,14,12,8,8
218244,13,10,8,8
218290,13,10,8,8
218337,13,11,8,8
218383,13,10,8,8
218430,13,11,8,8
218476,12,10,8,8
218522,10,9,8,7
218569,12,11,8,8
218615,11,10,7,8
218662,12,11,7,8
218708,12,11,7,8
218755,11,9,7,7
218801,12,11,7,8
218848,12,11,7,8
218894,10,8,7,7
218940,10,10,7,8
218987,10,11,6,8
219033,7,8,7,7
219080,10,11,7,8
219126,9,10,7,8
219173,8,7,7,7
219219,11,11,7,8
219266,9,10,6,8
219312,7,8,7,7
219358,8,10,7,7
219405,5,8,7,7
219451,6,9,7,8
219498,5,9,7,8
219544,3,7,7,7
219591,7,9,7,7
219637,7,9,6,8
219683,7,8,6,7
219730,9,10,6,8
219776,7,7,7,7
219823,8,8,6,7
219869,8,11,7,8
219916,5,6,7,8
219962,8,12,14,12
220009,8,12,15,12
220055,7,10,11,12
220101,11,10,8,12
220148,8,10,6,12
220194,6,6,4,11
220241,9,10,6,10
220287,9,14,13,11
220334,8,12,14,11
220380,9,13,14,12
220427,9,10,13,13
220473,8,12,13,13
220519,9,12,12,13
220566,7,11,7,13
220612,8,8,5,12
220659,10,11,7,12
220705,8,11,9,13
220752,9,9,5,9
220798,8,8,4,13
220844,7,6,6,7
220891,7,8,6,7
220937,12,13,12,12
220984,5,13,10,9
221030,10,16,13,11
221077,11,16,14,11
221123,10,15,13,11
221170,11,16,13,11
221216,9,12,11,12
221262,11,12,8,14
221309,11,13,12,11
221355,9,13,13,11
221402,9,12,9,14
221448,9,11,7,12
221495,9,11,8,12
221541,10,14,12,10
221588,10,15,12,11
221634,9,13,9,11
221680,10,14,9,13
221727,10,14,8,13
221773,9,12,8,11
221820,9,12,7,9
221866,9,11,6,8
221913,9,11,6,9
221959,10,11,7,8
222005,9,11,6,8
222052,9,12,7,8
222098,10,14,11,9
222145,4,10,10,9
222191,10,13,11,9
222238,9,12,10,9
222284,6,11,10,9
222331,9,12,11,9
222377,8,11,10,8
222423,7,10,10,8
222470,9,12,9,9
222516,7,11,9,8
222563,8,11,9,8
222609,9,12,12,11
222656,5,13,12,10
222702,9,14,15,11
222749,9,14,15,11
222795,4,14,13,11
222841,9,13,9,9
222888,7,10,8,10
222934,6,11,7,14
222981,9,16,10,12
223027,9,14,9,9
223074,8,12,8,8
223120,10,13,8,8
223166,13,12,12,10
223213,9,15,15,10
223259,9,14,14,10
223306,6,14,13,10
223352,9,12,12,11
223399,8,11,6,15
223445,7,10,7,12
223492,9,13,14,13
223538,8,13,10,11
223584,7,11,8,8
223631,10,13,10,10
223677,6,12,12,10
223724,9,13,8,9
223770,9,13,10,10
223817,5,14,12,11
223863,8,12,12,10
223910,9,13,12,10
223956,4,13,7,10
224002,9,14,13,10
224049,8,13,13,11
224095,6,10,8,10
224142,9,12,7,11
224188,7,11,6,12
224235,7,13,8,12
224281,9,13,7,10
224327,5,12,8,12
224374,7,11,6,8
224420,8,11,6,12
224467,8,11,8,12
224513,7,11,7,11
224560,8,14,9,13
224606,4,12,10,13
224653,9,15,10,13
224699,8,11,7,9
224745,7,13,13,12
224792,8,13,13,11
224838,5,10,6,15
224885,6,10,13,12
224931,7,12,13,12
224978,7,13,7,10
225024,8,13,7,10
225071,9,15,9,10
225117,4,12,10,11
225163,8,12,6,9
225210,7,11,6,8
225256,7,11,9,11
225303,9,12,13,13
225349,6,12,10,12
225396,4,8,6,7
225442,7,11,6,10
225488,5,10,5,14
225535,6,9,5,13
225581,7,13,6,13
225628,1,12,7,12
225674,8,13,7,12
225721,7,10,5,13
225767,4,8,5,13
225814,9,11,8,11
225860,4,12,10,10
225906,7,12,9,9
225953,8,14,11,11
225999,4,10,6,9
226046,8,12,7,9
226092,7,12,11,10
226139,6,10,9,12
226185,6,10,4,13
226232,7,10,4,13
226278,2,6,4,12
226324,6,12,10,10
226371,4,10,10,10
226417,6,12,9,10
226464,6,11,9,10
226510,8,14,9,11
226557,2,8,4,14
226603,7,10,4,11
226649,4,10,6,12
226696,5,7,5,9
226742,8,13,7,11
226789,4,9,8,12
226835,3,11,9,12
226882,6,9,10,12
226928,5,9,10,12
226975,6,10,8,12
227021,9,12,10,10
227067,9,13,9,9
227114,10,13,9,9
227160,10,13,8,9
227207,8,11,9,9
227253,9,13,8,9
227300,8,11,9,8
227346,7,12,8,8
227393,7,12,8,8
227439,8,12,8,8
227485,7,11,7,8
227532,9,11,7,8
227578,11,12,7,8
227625,11,11,7,8
227671,11,12,7,8
227718,10,10,7,8
227764,11,11,7,8
227810,10,11,7,8
227857,10,11,7,8
227903,10,10,6,8
227950,11,11,7,8
227996,10,10,6,8
228043,12,11,7,8
228089,13,11,11,9
228136,13,13,9,9
228182,12,11,10,9
228228,13,11,10,9
228275,13,12,11,9
228321,12,12,10,9
228368,12,11,10,9
228414,13,11,10,8
228461,13,12,10,9
228507,14,11,9,8
228554,14,12,10,8
228600,13,12,8,8
228646,14,11,9,8
228693,13,11,9,8
228739,14,11,9,8
228786,14,11,9,12
228832,13,12,10,13
228879,14,14,10,11
228925,14,16,11,12
228971,13,14,11,12
229018,14,12,9,16
229064,13,10,8,15
229111,13,9,8,15
229157,13,12,8,14
229204,13,15,12,12
229250,13,16,13,12
229297,13,13,10,12
229343,13,13,12,14
229389,13,14,10,13
229436,13,11,8,8
229482,12,10,9,11
229529,13,13,8,14
229575,13,16,10,14
229622,12,14,9,14
229668,13,14,10,13
229714,13,14,10,13
229761,12,15,12,11
229807,13,13,9,10
229854,13,12,12,12
229900,11,11,7,14
229947,12,11,6,13
229993,12,14,11,13
230040,12,12,8,9
230086,13,11,7,12
230132,11,11,10,12
230179,13,12,8,9
230225,13,15,11,10
230272,13,14,10,10
230318,13,13,10,11
230365,13,10,8,11
230411,13,13,8,10
230458,14,14,11,10
230504,13,13,14,12
230550,13,13,11,10
230597,14,12,8,13
230643,14,14,13,11
230690,14,12,13,11
230736,14,12,10,11
230783,14,13,11,10
230829,14,13,9,9
230875,14,11,7,8
230922,13,10,8,11
230968,14,11,8,11
231015,14,14,10,13
231061,14,13,10,13
231108,14,14,11,13
231154,14,13,8,11
231201,14,13,8,13
231247,14,12,11,12
231293,14,11,7,9
231340,14,12,11,12
231386,14,11,8,11
231433,13,10,8,11
231479,14,11,8,13
231526,13,11,8,8
231572,15,12,9,10
231619,14,11,8,10
231665,13,12,9,13
231711,13,14,8,11
231758,13,12,8,9
231804,14,13,10,13
231851,13,13,8,13
231897,13,10,7,11
231944,12,9,8,9
231990,13,11,8,8
232036,13,11,8,8
232083,12,9,8,8
232129,13,12,8,8
232176,13,10,8,8
232222,13,10,7,8
232269,13,10,7,8
232315,13,10,7,8
232362,13,9,8,8
232408,13,11,8,8
232454,13,9,7,8
232501,13,10,8,8
232547,13,10,8,8
232594,13,10,8,8
232640,13,10,7,8
232687,13,10,7,8
232733,13,8,7,7
232780,14,10,8,10
232826,14,12,12,10
232872,13,11,11,10
232919,14,15,11,10
232965,14,13,11,11
233012,14,13,11,9
233058,14,13,12,14
233105,14,13,11,11
233151,14,13,12,11
233197,15,14,13,10
233244,14,13,12,10
233290,15,16,11,10
233337,14,12,11,9
233383,14,13,10,9
233430,14,15,12,10
233476,14,14,10,11
233523,14,13,10,12
233569,14,14,11,11
233615,14,15,10,10
233662,14,12,10,9
233708,14,14,12,11
233755,14,13,11,9
233801,14,13,9,9
233848,14,13,8,9
233894,13,12,11,10
233941,14,13,9,10
233987,14,12,8,13
234033,14,13,9,13
234080,14,12,8,13
234126,14,13,11,11
234173,14,14,12,12
234219,14,14,10,12
234266,14,13,11,10
234312,14,13,10,9
234358,14,13,10,9
234405,13,11,10,9
234451,14,13,11,9
234498,14,13,10,9
234544,14,12,10,9
234591,14,13,9,9
234637,14,14,9,9
234684,14,11,10,9
234730,15,14,10,9
234776,14,12,9,8
234823,14,12,9,8
234869,15,13,10,9
234916,14,13,9,9
234962,14,13,9,8
235009,15,13,9,9
235055,14,13,8,8
235102,15,12,9,8
235148,15,14,9,9
235194,13,8,8,8
235241,14,13,8,9
235287,13,11,8,8
235334,12,10,8,8
235380,13,12,9,8
235427,13,11,8,8
235473,11,10,8,8
235519,12,11,8,8
235566,11,12,8,8
235612,12,13,11,11
235659,12,13,11,12
235705,10,11,9,10
235752,11,12,9,10
235798,11,13,12,11
235845,8,12,13,11
235891,11,14,14,11
235937,9,12,13,11
235984,9,13,13,11
236030,10,15,13,10
236077,9,13,13,11
236123,9,13,10,12
236170,10,12,7,15
236216,8,10,7,12
236263,7,13,11,11
236309,10,14,11,11
236355,4,12,8,9
236402,8,12,7,9
236448,7,11,10,12
236495,5,12,12,12
236541,9,12,12,12
236588,10,14,12,12
236634,7,12,12,12
236680,9,12,12,12
236727,8,11,10,11
236773,7,12,9,11
236820,10,12,9,11
236866,9,9,7,12
236913,9,10,6,14
236959,11,13,8,11
237006,9,14,10,11
237052,9,10,8,10
237098,10,10,6,14
237145,9,8,5,12
237191,10,12,10,11
237238,10,12,9,11
237284,10,12,7,9
237331,11,12,7,9
237377,10,13,10,11
237424,11,12,11,12
237470,11,12,10,12
237516,9,11,10,11
237563,10,12,10,11
237609,10,11,9,12
237656,7,11,10,12
237702,10,14,10,12
237749,10,11,8,11
237795,8,9,6,14
237841,9,9,5,12
237888,8,11,9,11
237934,8,11,9,10
237981,9,12,7,13
238027,7,9,4,14
238074,7,12,10,11
238120,8,14,8,11
238167,6,9,5,9
238213,6,10,6,9
238259,7,10,10,11
238306,6,12,11,12
238352,8,12,10,12
238399,6,11,10,12
238445,6,9,8,11
238492,7,10,6,11
238538,6,8,4,12
238585,7,10,4,13
238631,8,9,3,11
238677,6,7,5,12
238724,8,9,5,8
238770,7,8,6,7
238817,5,7,6,7
238863,6,8,6,7
238910,7,9,6,8
238956,9,11,10,9
239002,9,13,10,9
239049,10,12,10,10
239095,11,14,9,10
239142,11,14,9,10
239188,11,13,10,12
239235,11,14,9,10
239281,10,11,9,8
239328,9,12,8,8
239374,9,13,11,10
239420,9,14,15,13
239467,10,14,13,12
239513,10,12,11,12
239560,10,15,13,12
239606,10,13,12,13
239653,11,13,7,14
239699,10,12,7,14
239746,10,13,7,13
239792,11,14,10,12
239838,10,14,13,10
239885,10,15,13,11
239931,10,14,14,10
239978,10,14,13,10
240024,10,13,14,11
240071,7,12,13,13
240117,10,13,13,12
240163,7,12,13,13
240210,9,12,10,10
240256,9,12,11,12
240303,5,11,14,11
240349,9,12,12,12
240396,10,12,10,9
240442,3,10,10,9
240489,8,11,9,8
240535,10,13,11,10
240581,8,12,12,11
240628,10,15,13,12
240674,7,12,14,12
240721,7,14,14,11
240767,10,13,13,10
240814,7,10,9,8
240860,10,11,10,11
240907,8,12,13,11
240953,6,10,9,9
240999,9,13,9,9
241046,8,10,11,10
241092,6,10,12,11
241139,10,14,13,11
241185,5,10,10,11
241232,8,12,9,12
241278,10,12,8,8
241324,6,11,8,11
241371,9,11,9,10
241417,9,15,11,10
241464,4,12,10,9
241510,9,14,10,9
241557,9,15,12,10
241603,5,13,10,11
241650,8,13,11,10
241696,9,15,11,10
241742,6,15,11,10
241789,9,14,10,10
241835,8,12,9,10
241882,6,10,7,8
241928,8,12,8,10
241975,8,14,11,10
242021,10,11,8,9
242068,8,12,6,8
242114,6,11,8,9
242160,10,12,11,10
242207,8,11,8,12
242253,4,11,6,14
242300,8,11,6,14
242346,7,10,5,12
242393,6,13,10,12
242439,8,13,9,13
242485,9,13,11,12
242532,5,13,10,12
242578,10,14,9,12
242625,3,11,11,12
