time [ms],led_0,led_1,led_2,led_3
58909,10,12,6,5
58955,10,12,5,4
59001,9,11,5,5
59048,9,12,7,4
59094,10,12,5,4
59141,9,11,4,4
59187,9,12,6,4
59234,8,11,4,3
59280,8,11,6,3
59326,7,11,5,3
59373,8,11,4,3
59419,8,12,7,5
59466,7,11,9,9
59512,8,12,6,4
59559,7,11,9,9
59605,8,11,6,4
59652,8,11,7,9
59698,7,11,8,12
59744,7,11,7,9
59791,7,12,10,10
59837,6,13,10,10
59884,7,13,8,10
59930,7,13,7,9
59977,7,13,6,7
60023,6,12,5,6
60070,7,12,5,3
60116,6,12,4,3
60162,6,11,5,8
60209,5,10,6,15
60255,6,10,9,13
60302,5,9,8,13
60348,6,9,7,10
60395,7,11,6,9
60441,7,14,8,9
60487,6,11,3,6
60534,7,11,9,9
60580,9,11,8,13
60627,5,10,6,8
60673,6,13,11,9
60720,7,13,11,7
60766,7,12,9,7
60813,7,10,10,7
60859,6,10,11,5
60905,9,9,11,7
60952,6,9,13,8
60998,11,12,12,9
61045,10,11,12,8
61091,10,11,12,5
61138,11,13,12,3
61184,11,15,12,4
61231,11,11,11,5
61277,10,11,11,6
61323,11,12,11,2
61370,11,11,11,6
61416,11,12,11,4
61463,10,11,11,3
61509,11,12,11,6
61556,11,12,11,4
61602,11,12,12,12
61648,10,12,12,8
61695,10,12,12,6
61741,10,12,12,8
61788,7,13,11,7
61834,10,12,11,6
61881,11,13,12,8
61927,10,12,11,4
61974,10,13,11,4
62020,11,12,10,3
62066,8,11,10,6
62113,11,10,9,3
62159,9,11,11,6
62206,9,10,11,10
62252,9,11,9,7
62299,8,11,10,7
62345,8,12,9,8
62392,11,12,8,7
62438,11,12,8,7
62484,11,11,8,5
62531,10,12,8,5
62577,9,11,9,5
62624,9,12,9,4
62670,8,10,8,5
62717,9,10,7,7
62763,8,10,7,2
62809,8,11,6,7
62856,12,11,9,3
62902,9,10,9,6
62949,8,9,7,3
62995,8,11,7,3
63042,8,10,6,3
63088,7,12,6,4
63135,8,11,8,3
63181,7,10,7,5
63227,7,9,7,4
63274,9,11,9,5
63320,7,11,11,7
63367,7,11,12,9
63413,7,11,9,5
63460,8,10,6,7
63506,8,10,6,3
63553,11,12,11,5
63599,8,12,6,4
63645,7,11,4,3
63692,8,11,9,5
63738,9,11,5,3
63785,7,12,5,7
63831,5,8,7,6
63878,7,10,7,4
63924,7,8,7,5
63970,8,8,7,8
64017,7,10,7,5
64063,8,9,10,9
64110,7,9,12,9
64156,8,8,12,12
64203,6,11,8,7
64249,11,11,11,6
64296,7,9,7,13
64342,6,11,6,14
64388,6,10,13,12
64435,7,11,6,6
64481,8,12,7,7
64528,8,12,7,4
64574,6,11,4,3
64621,5,11,7,7
64667,3,11,7,8
64714,3,13,10,10
64760,4,13,6,11
64806,1,8,6,10
64853,2,9,6,13
64899,15,13,8,14
64946,13,8,11,9
64992,10,12,9,8
65039,8,12,8,6
65085,7,11,7,6
65131,11,12,12,10
65178,10,13,13,9
65224,9,13,12,8
65271,10,12,13,10
65317,10,12,13,12
65364,10,11,11,13
65410,13,12,10,12
65457,10,11,10,8
65503,12,11,10,6
65549,10,13,10,7
65596,10,12,12,5
65642,11,12,10,3
65689,10,11,10,5
65735,10,11,10,4
65782,10,12,10,3
65828,7,11,10,3
65875,10,11,10,2
65921,10,11,9,3
65967,9,12,9,7
66014,9,12,9,3
66060,9,12,9,4
66107,5,9,10,7
66153,9,13,10,3
66200,9,12,10,3
66246,9,12,10,4
66292,9,12,10,7
66339,9,12,9,7
66385,9,11,9,3
66432,9,12,9,5
66478,5,9,9,5
66525,8,10,8,3
66571,9,11,8,3
66618,10,11,10,5
66664,9,11,8,7
66710,9,12,11,4
66757,9,12,8,5
66803,9,14,13,8
66850,9,13,10,8
66896,9,11,9,13
66943,9,11,7,15
66989,8,11,8,14
67035,9,11,7,8
67082,9,14,11,8
67128,8,12,7,5
67175,9,13,7,5
67221,9,13,9,8
67268,8,12,7,7
67314,8,12,6,6
67361,8,10,6,8
67407,8,11,8,13
67453,12,11,8,13
67500,13,11,13,14
67546,9,11,8,7
67593,7,12,13,12
67639,9,12,7,7
67686,9,11,6,6
67732,8,11,6,4
67779,8,11,9,8
67825,8,11,5,3
67871,8,12,5,2
67918,8,11,5,3
67964,7,12,5,3
68011,8,11,5,5
68057,7,11,5,3
68104,8,10,8,5
68150,6,10,7,6
68196,8,11,6,4
68243,6,9,6,4
68289,8,12,6,6
68336,8,12,5,4
68382,7,12,5,5
68429,8,12,5,3
68475,7,11,5,4
68522,7,11,5,4
68568,7,10,5,4
68614,8,10,5,4
68661,8,10,8,5
68707,8,10,4,4
68754,8,10,5,3
68800,7,11,6,5
68847,7,11,4,8
68893,8,11,5,3
68940,7,11,7,8
68986,7,14,8,10
69032,5,13,7,9
69079,7,13,6,7
69125,7,12,4,3
69172,6,12,4,4
69218,6,12,4,5
69265,6,12,5,3
69311,5,11,7,6
69357,7,13,12,5
69404,8,12,10,4
69450,9,13,9,6
69497,8,12,11,6
69543,8,12,11,6
69590,9,11,10,5
69636,9,12,12,6
69683,11,12,12,4
69729,11,11,13,12
69775,9,14,12,8
69822,10,12,11,9
69868,14,11,11,12
69915,10,10,11,13
69961,9,12,11,13
70008,10,9,11,9
70054,11,12,12,8
70101,11,13,11,7
70147,10,12,10,7
70193,12,13,11,6
70240,12,13,11,11
70286,11,12,11,8
70333,12,11,12,7
70379,12,12,11,6
70426,10,11,11,5
70472,9,12,11,7
70518,10,10,11,10
70565,14,12,10,11
70611,14,9,9,10
70658,11,12,9,4
70704,13,13,9,4
70751,10,12,10,4
70797,10,10,9,2
70844,9,10,9,2
70890,9,8,9,2
70936,7,10,9,3
70983,10,11,8,2
71029,8,11,9,7
71076,9,10,7,2
71122,6,10,7,5
71169,12,10,7,2
71215,11,11,7,3
71262,7,11,7,4
71308,9,12,7,2
71354,7,12,7,3
71401,6,10,6,5
71447,7,10,6,2
71494,9,11,6,6
71540,7,12,7,3
71587,8,12,8,6
71633,8,10,8,3
71679,7,9,7,4
71726,8,9,7,5
71772,7,12,6,3
71819,8,11,6,3
71865,8,12,6,3
71912,7,10,6,2
71958,7,11,5,3
72005,8,10,6,3
72051,8,12,6,4
72097,8,11,5,3
72144,8,10,6,7
72190,7,9,5,2
72237,7,12,6,6
72283,7,11,4,3
72330,6,12,5,4
72376,7,10,5,5
72423,8,11,6,3
72469,7,11,4,7
72515,8,11,6,5
72562,6,11,6,3
72608,5,6,5,6
72655,8,10,6,6
72701,8,10,6,3
72748,7,8,5,3
72794,7,10,5,7
72840,7,9,6,6
72887,8,12,6,3
72933,7,9,7,3
72980,7,12,8,6
73026,7,12,6,3
73073,6,11,7,5
73119,7,12,6,3
73166,6,12,5,3
73212,6,12,5,5
73258,5,12,5,2
73305,1,12,5,3
73351,1,11,7,5
73398,0,11,5,3
73444,3,12,4,5
73491,5,10,7,4
73537,1,10,5,3
73584,0,10,5,3
73630,0,9,4,4
73676,1,9,7,8
73723,1,7,8,10
73769,4,8,7,7
73816,11,13,11,6
73862,11,13,13,8
73909,7,12,12,8
73955,10,13,11,8
74001,10,12,11,7
74048,11,13,11,5
74094,10,12,10,4
74141,9,11,10,3
74187,10,12,10,3
74234,10,13,11,6
74280,9,13,10,8
74327,10,13,10,11
74373,9,12,10,12
74419,9,13,11,10
74466,10,13,10,10
74512,9,13,10,9
74559,10,13,10,6
74605,11,13,9,6
74652,8,13,9,6
74698,10,13,9,5
74745,9,12,9,4
74791,8,12,11,10
74837,8,11,10,7
74884,9,12,10,6
74930,9,12,10,6
74977,9,12,9,5
75023,10,12,9,7
75070,9,12,9,5
75116,8,11,8,5
75162,7,11,9,5
75209,8,11,9,6
75255,9,12,10,6
75302,9,14,11,7
75348,9,14,11,9
75395,9,13,11,7
75441,9,13,10,5
75488,9,13,11,7
75534,8,13,10,9
75580,9,12,9,9
75627,9,13,8,7
75673,9,12,7,7
75720,9,11,6,8
75766,11,12,7,14
75813,13,11,7,9
75859,9,12,6,7
75906,8,14,6,6
75952,9,13,6,4
75998,8,12,6,5
76045,8,11,5,3
76091,10,9,8,5
76138,9,11,8,11
76184,9,13,10,7
76231,10,11,8,5
76277,10,11,6,4
76323,10,12,7,7
76370,9,10,8,12
76416,8,11,6,15
76463,8,11,6,14
76509,8,12,7,11
76556,8,11,6,6
76602,9,14,7,4
76649,8,13,5,3
76695,8,13,7,7
76741,5,13,6,6
76788,6,10,7,5
76834,6,11,7,5
76881,9,11,7,14
76927,7,10,6,7
76974,11,12,6,7
77020,13,12,6,5
77067,8,10,4,5
77113,9,10,5,4
77159,7,9,5,4
77206,8,9,4,4
77252,8,10,4,5
77299,7,10,4,5
77345,7,10,4,4
77392,7,10,4,3
77438,8,10,5,3
77484,8,9,5,4
77531,6,10,5,6
77577,7,10,5,3
77624,7,10,5,4
77670,6,11,5,3
77717,3,9,8,5
77763,6,12,5,5
77810,7,12,5,5
77856,7,11,5,6
77902,7,11,5,7
77949,7,10,4,5
77995,7,11,8,5
78042,7,11,10,4
78088,7,11,9,4
78135,8,11,10,4
78181,7,11,12,3
78228,8,10,11,7
78274,9,11,11,5
78320,11,12,13,6
78367,11,12,14,12
78413,10,12,13,11
78460,11,15,12,6
78506,11,13,11,6
78553,11,12,11,8
78599,11,13,11,4
78645,10,12,11,4
78692,10,9,11,4
78738,10,12,11,3
78785,11,10,11,3
78831,8,11,11,4
78878,11,10,11,2
78924,11,12,11,4
78971,10,12,13,8
79017,10,14,14,11
79063,9,12,13,10
79110,10,13,12,7
79156,10,12,11,6
79203,7,10,11,7
79249,10,12,10,7
79296,13,12,11,9
79342,15,11,10,9
79389,12,11,9,10
79435,11,12,9,10
79481,7,11,9,10
79528,9,11,9,11
79574,9,9,8,11
79621,8,10,9,10
79667,7,11,9,9
79714,8,12,8,9
79760,8,11,7,8
79806,5,9,8,8
79853,9,9,7,6
79899,8,10,7,3
79946,8,11,11,8
79992,7,12,8,6
80039,10,11,9,7
80085,9,11,7,6
80132,9,10,7,6
80178,7,10,6,9
80224,7,11,7,12
80271,14,13,8,11
80317,12,10,7,8
80364,7,9,7,6
80410,10,11,7,8
80457,8,13,9,9
80503,7,11,9,10
80550,9,14,9,9
80596,8,12,7,9
80642,9,14,7,7
80689,7,9,5,4
80735,7,12,4,7
80782,8,11,4,10
80828,11,10,6,11
80875,8,10,6,11
80921,10,11,5,11
80967,9,10,4,7
81014,7,12,4,5
81060,8,12,8,5
81107,7,12,4,5
81153,8,11,5,6
81200,9,12,6,4
81246,8,11,6,3
81293,7,9,6,6
81339,8,10,5,6
81385,7,10,7,3
81432,9,10,5,5
81478,9,11,7,4
81525,8,9,5,4
81571,7,10,11,3
81618,7,10,7,3
81664,7,12,6,3
81711,7,11,6,3
81757,7,12,7,5
81803,7,12,6,5
81850,6,12,6,3
81896,6,11,4,5
81943,2,12,6,3
81989,0,11,6,9
82036,1,12,6,14
82082,0,11,5,15
82128,5,11,6,9
82175,6,14,11,9
82221,3,14,9,7
82268,5,13,9,6
82314,4,12,7,5
82361,4,12,5,2
82407,3,11,5,2
82454,8,12,4,3
82500,11,11,12,4
82546,11,12,12,3
82593,9,12,12,5
82639,10,10,11,4
82686,11,14,12,6
82732,10,12,11,5
82779,9,11,11,10
82825,10,11,10,11
82872,10,11,10,12
82918,10,11,10,10
82964,10,10,10,6
83011,10,12,11,6
83057,10,11,10,6
83104,10,10,10,3
83150,10,11,11,7
83197,10,13,10,6
83243,10,12,10,5
83289,10,13,9,5
83336,10,13,9,4
83382,9,12,9,7
83429,9,12,9,10
83475,8,12,10,11
83522,8,13,10,10
83568,9,12,9,7
83615,9,12,9,4
83661,10,13,9,5
83707,9,13,9,7
83754,9,12,9,3
83800,9,11,8,5
83847,10,12,8,2
83893,10,12,8,4
83940,9,11,10,7
83986,10,14,12,9
84033,8,14,11,9
84079,8,11,8,7
84125,9,11,8,9
84172,9,10,7,7
84218,8,12,9,8
84265,8,11,9,7
84311,8,11,8,6
84358,8,11,7,8
84404,9,11,6,7
84450,8,11,7,5
84497,8,10,6,3
84543,9,10,7,4
84590,9,11,6,3
84636,8,10,6,3
84683,8,11,6,3
84729,9,11,5,3
84776,8,11,6,5
84822,10,11,6,4
84868,7,11,6,3
84915,9,11,8,4
84961,9,11,6,3
85008,8,11,5,6
85054,9,11,6,3
85101,9,11,5,3
85147,9,12,6,3
85194,8,11,5,3
85240,9,12,5,2
85286,9,11,4,4
85333,8,11,4,4
85379,9,13,6,8
85426,9,12,7,8
85472,10,12,7,8
85519,10,12,6,6
85565,10,12,5,5
85611,9,11,7,4
85658,8,12,5,3
85704,8,12,7,6
85751,8,11,6,5
85797,9,11,6,6
85844,9,11,6,6
85890,8,11,5,2
85937,8,11,5,7
85983,8,10,5,4
86029,8,10,5,5
86076,7,10,4,3
86122,7,10,5,3
86169,7,10,5,3
86215,7,10,4,4
86262,7,11,6,3
86308,8,10,5,5
86354,8,10,6,8
86401,8,13,7,7
86447,9,12,6,7
86494,9,11,6,10
86540,12,10,7,11
86587,10,10,5,11
86633,7,10,5,11
86680,8,10,9,8
86726,7,11,9,4
86772,8,13,10,6
86819,10,12,9,5
86865,9,11,11,4
86912,9,10,11,7
86958,9,11,12,5
87005,11,12,13,13
87051,10,11,12,7
87098,11,13,12,8
87144,11,11,12,5
87190,8,11,11,5
87237,10,11,11,7
87283,11,12,11,4
87330,10,10,11,7
87376,11,10,11,9
87423,13,10,11,9
87469,13,9,11,7
87515,9,11,11,4
87562,10,10,11,3
87608,11,11,11,3
87655,11,11,11,3
87701,12,13,12,7
87748,12,12,11,12
87794,11,11,11,14
87841,9,10,11,11
87887,9,14,12,9
87933,10,14,10,8
87980,10,13,11,6
88026,9,12,9,3
88073,9,11,9,3
88119,9,11,9,3
88166,9,11,10,13
88212,9,11,9,16
88259,9,10,9,15
88305,8,11,9,12
88351,8,11,8,7
88398,9,12,8,6
88444,9,14,12,8
88491,8,12,11,8
88537,8,13,10,7
88584,8,13,9,5
88630,8,12,8,6
88676,8,12,8,6
88723,7,11,9,8
88769,7,11,10,9
88816,7,11,9,11
88862,7,10,10,11
88909,7,9,9,10
88955,7,11,9,8
89002,8,12,9,6
89048,9,12,9,6
89094,8,11,8,7
89141,7,11,7,4
89187,7,10,6,4
89234,8,11,5,1
89280,7,11,5,1
89327,7,12,5,1
89373,7,9,5,2
89420,8,12,4,4
89466,8,11,5,6
89512,9,12,6,3
89559,7,11,7,3
89605,8,12,7,3
89652,7,9,4,1
89698,7,12,4,4
89745,12,10,8,3
89791,7,11,6,7
89837,7,8,4,3
89884,7,11,7,5
89930,8,9,5,3
89977,6,10,6,6
90023,7,9,6,4
90070,7,8,6,4
90116,7,11,11,9
90163,7,10,11,3
90209,7,10,6,2
90255,8,10,6,2
90302,7,10,7,1
90348,7,10,6,1
90395,7,11,11,6
90441,9,11,8,3
90488,6,11,7,5
90534,6,11,6,3
90581,7,10,4,4
90627,3,11,5,4
90673,7,12,10,3
90720,2,12,6,4
90766,0,11,4,4
90813,0,11,4,5
90859,3,10,5,5
90906,1,11,7,8
90952,3,13,8,8
90998,1,12,8,8
91045,1,11,6,6
91091,2,9,10,5
91138,11,12,13,5
91184,11,11,12,4
91231,11,12,12,6
91277,11,12,12,8
91324,10,12,12,7
91370,10,12,11,7
91416,10,12,11,6
91463,10,12,10,6
91509,10,12,11,6
91556,10,11,10,4
91602,10,11,10,3
91649,10,11,11,3
91695,10,10,10,2
91742,10,9,10,4
91788,10,10,10,4
91834,10,11,10,4
91881,10,12,10,3
91927,10,12,10,3
91974,10,12,9,7
92020,10,13,10,4
92067,11,13,9,6
92113,9,13,9,6
92159,10,12,10,5
92206,10,13,10,5
92252,9,12,9,5
92299,9,13,9,5
92345,9,12,9,4
92392,10,12,8,4
92438,10,12,8,4
92485,9,12,8,5
92531,9,12,8,3
92577,9,11,8,5
92624,8,10,8,5
92670,9,12,8,4
92717,10,12,11,6
92763,10,11,8,4
92810,9,11,8,3
92856,8,11,8,6
92903,6,8,8,6
92949,9,11,7,3
92995,9,11,7,4
93042,9,11,6,5
93088,9,11,9,6
93135,9,12,7,4
93181,6,9,6,4
93228,8,14,10,9
93274,9,13,9,8
93320,9,13,9,7
93367,9,12,9,7
93413,9,13,9,6
93460,9,13,8,6
93506,9,12,7,4
93553,9,12,7,4
93599,8,12,9,6
93646,9,11,11,8
93692,8,12,6,7
93738,12,14,13,6
93785,9,12,5,5
93831,8,11,6,5
93878,5,10,13,7
93924,7,12,5,11
93971,11,11,6,12
94017,11,11,6,7
94064,8,11,4,5
94110,9,13,8,6
94156,9,12,6,5
94203,9,11,6,3
94249,11,12,6,5
94296,8,11,9,3
94342,8,10,8,7
94389,9,10,7,5
94435,8,12,7,4
94481,10,11,7,5
94528,8,12,6,7
94574,8,11,5,3
94621,7,10,4,7
94667,7,10,5,4
94714,8,9,11,9
94760,9,11,10,12
94807,10,13,6,12
94853,6,12,8,11
94899,7,11,14,8
94946,7,11,7,5
94992,8,12,7,6
95039,7,11,4,3
95085,8,13,7,4
95132,8,13,7,5
95178,9,12,7,5
95225,10,13,9,5
95271,4,10,5,7
95317,6,10,4,3
95364,6,10,10,12
95410,7,11,10,6
95457,9,11,10,5
95503,10,10,9,6
95550,10,9,11,4
95596,9,10,10,8
95642,8,10,12,5
95689,11,12,12,5
95735,10,11,13,5
95782,11,13,12,5
95828,10,12,12,3
95875,10,13,12,5
95921,11,11,11,6
95968,11,10,12,5
96014,10,9,11,2
96060,10,9,11,2
96107,11,11,11,4
96153,11,10,11,2
96200,11,12,11,3
96246,12,11,11,2
96293,11,11,11,2
96339,10,10,16,4
96386,10,12,11,2
96432,10,11,12,3
96478,10,12,11,3
96525,10,9,11,2
96571,10,12,11,6
96618,10,12,10,3
96664,10,13,11,4
96711,10,12,10,3
96757,10,10,9,3
96803,9,10,11,2
96850,9,11,11,3
96896,9,11,8,2
96943,9,11,9,3
96989,9,11,8,4
97036,9,14,8,7
97082,8,13,9,10
97129,8,14,9,8
97175,8,14,9,6
97221,7,13,7,6
97268,7,12,7,10
97314,7,12,8,7
97361,9,12,7,5
97407,10,13,7,6
97454,9,10,6,5
97500,9,11,6,7
97547,10,10,7,6
97593,7,11,7,6
97639,10,10,8,7
97686,7,12,7,8
97732,9,12,7,10
97779,8,11,7,11
97825,7,12,7,12
97872,6,8,7,10
97918,7,13,6,8
97964,7,14,5,8
98011,8,14,13,8
98057,8,14,13,9
98104,9,14,12,8
98150,9,13,9,8
98197,7,12,7,5
98243,8,10,6,5
98290,7,13,5,5
98336,7,11,5,5
98382,9,11,5,7
98429,11,11,5,8
98475,11,12,5,8
98522,9,9,6,8
98568,7,10,7,8
98615,10,8,6,9
98661,8,9,6,9
98708,6,8,6,9
98754,7,10,6,9
98800,8,10,6,10
98847,7,10,8,8
98893,8,10,5,8
98940,8,10,6,7
98986,5,8,7,7
99033,7,10,7,6
99079,6,10,6,6
99125,7,11,5,3
99172,6,10,6,4
99218,6,10,5,3
99265,6,8,5,3
99311,1,9,4,3
99358,3,11,5,2
99404,0,10,4,3
99451,0,10,7,7
99497,0,10,5,4
99543,1,10,5,4
99590,2,10,5,3
99636,1,8,9,3
99683,2,8,3,3
99729,2,8,4,3
99776,0,6,5,3
99822,12,11,7,6
99869,12,11,12,8
99915,10,13,12,7
99961,12,13,12,7
100008,12,13,11,6
100054,10,12,11,5
100101,11,12,11,5
100147,9,12,10,2
100194,10,11,10,5
100240,10,11,10,2
100286,10,11,10,2
100333,9,10,10,3
100379,10,10,10,2
100426,10,9,10,4
100472,10,10,10,4
100519,9,10,10,3
100565,10,12,10,3
100612,10,12,10,4
100658,10,13,9,7
100704,10,13,9,2
100751,9,12,9,3
100797,7,11,10,4
100844,9,13,10,3
100890,9,12,10,3
100937,6,10,10,4
100983,9,11,9,5
101030,9,11,9,6
101076,9,11,9,2
101122,9,11,8,3
101169,8,10,8,3
101215,9,11,9,5
101262,9,11,8,4
101308,7,11,10,5
101355,9,10,10,9
101401,9,11,8,4
101447,9,11,9,6
101494,9,12,8,3
101540,9,10,7,6
101587,8,11,8,5
101633,9,11,7,4
101680,9,11,7,8
101726,9,11,7,3
101773,9,11,9,5
101819,9,11,7,10
101865,6,10,7,12
101912,9,11,7,13
101958,9,10,7,9
102005,9,11,8,11
102051,10,12,9,6
102098,9,12,10,6
102144,9,11,8,6
102191,10,12,8,6
102237,11,11,7,3
102283,10,12,5,4
102330,8,11,5,3
102376,10,12,6,4
102423,10,11,6,3
102469,10,12,5,3
102516,10,12,5,2
102562,5,11,6,3
102608,8,11,4,3
102655,9,12,5,3
102701,9,11,4,3
102748,7,11,4,3
102794,8,12,8,4
102841,8,11,10,7
102887,8,12,6,3
102934,7,11,7,5
102980,8,12,7,5
103026,8,11,8,5
103073,8,11,9,7
103119,7,11,7,4
103166,7,11,6,4
103212,8,11,5,3
103259,7,10,6,2
103305,8,9,5,5
103352,8,9,6,4
103398,7,9,6,5
103444,8,10,5,3
103491,7,10,6,3
103537,7,12,11,8
103584,7,10,5,4
103630,7,10,5,3
103677,7,10,5,3
103723,7,9,7,4
103769,7,10,8,5
103816,8,11,11,11
103862,8,12,12,9
103909,7,12,7,6
103955,7,11,5,9
104002,14,10,7,12
104048,11,14,10,9
104095,13,13,11,9
104141,7,12,11,7
104187,6,12,10,7
104234,5,12,11,6
104280,9,12,11,8
104327,8,12,13,9
104373,11,12,13,11
104420,10,11,12,7
104466,9,13,12,10
104513,10,14,12,9
104559,10,14,12,9
104605,11,12,13,9
104652,11,11,13,9
104698,10,8,12,6
104745,10,11,11,3
104791,10,12,11,4
104838,10,12,11,3
104884,11,12,11,3
104930,10,12,11,3
104977,10,12,11,4
105023,10,10,12,5
105070,10,11,12,2
105116,10,11,12,3
105163,10,12,11,5
105209,10,9,11,2
105256,10,11,10,4
105302,9,11,10,2
105348,10,13,11,3
105395,9,12,10,2
105441,7,10,9,5
105488,9,10,9,4
105534,9,10,9,3
105581,9,10,9,3
105627,10,11,12,8
105674,9,11,10,5
105720,6,10,14,13
105766,8,11,12,8
105813,8,11,8,5
105859,9,11,7,2
105906,8,12,7,4
105952,7,12,7,3
105999,8,11,7,3
106045,8,11,7,4
106091,7,9,7,7
106138,8,11,10,10
106184,8,13,12,9
106231,7,14,11,7
106277,6,12,9,9
106324,6,9,10,13
106370,8,10,7,7
106417,7,13,6,7
106463,8,12,7,7
106509,8,9,6,6
106556,5,11,6,6
106602,7,12,6,5
106649,7,10,6,5
106695,8,9,8,5
106742,8,10,7,6
106788,8,10,8,5
106835,7,11,8,8
106881,7,10,8,4
106927,8,12,8,5
106974,7,11,7,4
107020,7,11,5,3
107067,7,11,5,5
107113,6,14,5,3
107160,7,14,7,9
107206,6,13,7,9
107252,7,12,6,7
107299,7,11,6,6
107345,7,7,7,9
107392,15,13,6,10
107438,8,7,6,11
107485,8,9,5,11
107531,6,7,5,11
107578,7,10,5,9
107624,7,9,6,3
107670,4,9,8,6
107717,6,11,8,10
107763,7,9,7,6
107810,6,11,6,3
107856,7,11,9,5
107903,6,12,6,4
107949,6,10,7,4
107995,3,11,11,9
108042,1,11,11,10
108088,2,11,7,6
108135,4,11,11,8
108181,2,7,6,4
108228,1,10,7,5
108274,4,10,7,4
108321,1,8,4,4
108367,0,7,4,3
108413,0,8,5,4
108460,1,6,4,4
108506,12,11,8,6
108553,11,12,12,4
108599,10,11,12,5
108646,11,13,12,3
108692,10,12,11,5
108739,10,12,11,2
108785,10,12,11,3
108831,10,12,10,2
108878,10,11,10,3
108924,10,11,10,6
108971,10,10,10,8
109017,11,14,11,11
109064,13,14,10,12
109110,11,13,10,12
109156,12,11,10,10
109203,8,11,10,8
109249,10,12,9,11
109296,11,12,9,10
109342,9,11,9,10
109389,9,12,9,10
109435,10,11,9,10
109482,7,10,9,12
109528,9,12,9,12
109574,8,12,10,12
109621,9,12,9,14
109667,9,11,9,14
109714,9,12,9,12
109760,10,11,9,9
109807,9,11,8,4
109853,5,9,9,5
109900,9,10,8,5
109946,9,12,12,10
109992,11,13,10,8
110039,10,14,11,10
110085,9,12,9,5
110132,11,11,8,5
110178,9,11,13,13
110225,8,13,9,11
110271,8,14,9,10
110317,8,11,10,9
110364,9,11,9,10
110410,14,11,8,10
110457,12,15,12,11
110503,13,11,6,9
110550,8,10,6,9
110596,7,9,6,8
110643,8,10,7,10
110689,8,9,5,10
110735,8,10,6,10
110782,8,10,7,8
110828,8,12,6,4
110875,10,11,5,3
110921,10,11,5,2
110968,10,11,6,3
111014,10,10,6,5
111061,10,10,5,4
111107,8,10,6,3
111153,8,10,4,2
111200,8,11,4,3
111246,8,12,4,3
111293,7,12,5,6
111339,9,11,5,3
111386,8,11,5,6
111432,8,11,4,3
111478,7,10,8,6
111525,9,11,7,6
111571,7,11,6,5
111618,5,8,9,8
111664,8,11,5,6
111711,8,11,8,7
111757,7,11,5,5
111804,7,11,8,6
111850,7,12,7,8
111896,9,11,6,9
111943,7,10,7,10
111989,7,10,6,15
112036,8,10,7,16
112082,7,10,6,12
112129,8,13,10,10
112175,14,13,8,10
112222,9,12,6,9
112268,8,11,5,6
112314,7,9,5,7
112361,6,10,7,8
112407,4,6,6,7
112454,6,11,6,5
112500,5,11,4,3
112547,7,11,5,5
112593,6,10,5,7
112639,7,10,3,3
112686,7,9,6,4
112732,5,10,10,4
112779,5,11,10,5
112825,7,11,9,5
112872,7,10,12,4
112918,7,10,11,6
112965,9,10,11,5
113011,10,11,13,7
113057,11,12,12,5
113104,11,12,13,7
113150,11,11,12,6
113197,11,12,12,5
113243,11,13,11,7
113290,10,11,11,3
113336,11,12,11,4
113383,11,9,11,3
113429,11,10,11,3
113475,11,11,11,4
113522,8,10,11,5
113568,11,12,11,5
113615,11,13,11,5
113661,10,12,11,4
113708,11,12,11,5
113754,10,11,12,4
113800,10,11,12,3
113847,10,12,11,5
113893,9,9,11,4
113940,10,11,10,4
113986,8,10,10,3
114033,10,13,10,4
114079,10,12,9,4
114126,10,12,10,6
114172,9,11,9,3
114218,9,11,9,4
114265,9,8,10,7
114311,9,11,9,3
114358,9,11,9,3
114404,9,11,9,7
114451,8,11,8,3
114497,7,10,8,5
114544,8,10,7,3
114590,8,11,7,3
114636,8,12,7,5
114683,8,12,7,3
114729,8,12,6,3
114776,7,10,7,4
114822,8,9,7,2
114869,7,11,6,6
114915,8,11,7,3
114961,8,12,8,5
115008,8,10,8,3
115054,6,9,7,4
115101,8,9,7,5
115147,8,12,6,4
115194,8,10,6,3
115240,8,12,6,3
115287,8,9,6,3
115333,7,11,6,3
115379,8,10,5,3
115426,7,12,5,3
115472,8,11,5,3
115519,6,10,6,6
115565,8,9,5,3
115612,7,11,5,7
115658,7,11,5,3
115705,7,12,5,4
115751,7,10,8,6
115797,7,11,5,4
115844,7,11,4,7
115890,8,12,6,5
115937,7,11,7,4
115983,9,10,8,7
116030,9,11,8,7
116076,9,10,8,5
116122,10,9,7,11
116169,13,12,7,15
116215,10,9,7,13
116262,12,12,5,7
116308,12,13,8,7
116355,14,13,8,8
116401,6,12,9,7
116448,5,13,9,7
116494,4,14,9,6
116540,7,14,8,5
116587,6,11,7,8
116633,4,11,6,5
116680,3,14,7,8
116726,8,11,7,8
116773,5,13,5,7
116819,2,11,7,8
116866,8,13,7,8
116912,5,12,7,7
116958,0,12,6,7
117005,2,12,6,7
117051,3,11,6,6
117098,3,9,5,6
117144,5,8,7,9
117191,12,11,10,15
117237,12,11,12,15
117283,12,11,12,15
117330,12,14,12,7
117376,13,12,10,9
117423,9,12,10,6
117469,9,10,10,5
117516,10,11,10,5
117562,10,12,10,7
117609,9,13,10,8
117655,10,12,10,8
117701,10,11,10,7
117748,10,12,10,8
117794,10,11,10,5
117841,9,11,10,6
